ER,NER,NR,SR,WR
0.559010148,0.586700022,0.532180071,0.583959937,0.521479905
0.581789911,0.58010006,0.588170052,0.628930032,0.574340045
0.581210077,0.564739943,0.583799958,0.638699889,0.583800077
0.566799939,0.556760073,0.565069973,0.631430149,0.574739933
0.556139767,0.551479936,0.552620053,0.620759964,0.561559916
0.524010003,0.52226001,0.549369991,0.603169918,0.545949817
0.446369946,0.414600074,0.525660098,0.558620036,0.502909958
0.242679983,0.092309989,0.426020026,0.453060001,0.395029992
0.0034,0,0.110540003,0.195679963,0.134940028
0,0,0,9.00E-05,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.196349964,0.313120008,0,0.040110007,0.01497
0.460969955,0.550540149,0.251820028,0.407380015,0.312489957
0.56257987,0.587789893,0.537020087,0.58776015,0.529359996
0.585210145,0.583399951,0.59329015,0.632890224,0.584409952
0.584439993,0.569679797,0.589640081,0.643320084,0.594860017
0.56975013,0.561910033,0.572179854,0.636700034,0.586189926
0.559000015,0.556489885,0.560489953,0.626109898,0.573540032
0.528130054,0.52737993,0.558039963,0.609450102,0.558330059
0.452380002,0.420349836,0.535230041,0.565530062,0.514670014
0.25029996,0.097810008,0.436429948,0.460050017,0.405520022
0.00403,0,0.118860029,0.201380044,0.140939996
0,0,0,0.00031,2.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.20099996,0.319510013,0,0.040999997,0.016590001
0.468189895,0.558709919,0.259469956,0.410469919,0.320300013
0.569539964,0.595509946,0.546230018,0.590129852,0.536519945
0.591540098,0.589649916,0.600360036,0.633579969,0.590030074
0.590920031,0.574930012,0.596109986,0.641879976,0.599170148
0.576240122,0.566599965,0.578579962,0.633439958,0.589380026
0.565349877,0.561059952,0.566999972,0.621899962,0.576340079
0.533570051,0.532139957,0.563910127,0.604240179,0.561089993
0.457109958,0.426609993,0.539770067,0.561430037,0.51819998
0.256249994,0.104030006,0.440159827,0.459679961,0.410319984
0.00465,0,0.123010054,0.20483999,0.14515999
0,0,0,0.00047,6.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.201259956,0.323060006,0,0.041559998,0.01767
0.464109957,0.562370062,0.259330004,0.407139897,0.320970029
0.560219944,0.599600017,0.541970074,0.584009886,0.532729924
0.580579996,0.593589962,0.592380106,0.62781024,0.583270133
0.579819977,0.57773006,0.586759925,0.637879908,0.592890143
0.566540003,0.568000019,0.569329917,0.631189942,0.584820032
0.556849837,0.561660051,0.557979941,0.621099949,0.572510183
0.52640003,0.532010019,0.555539787,0.60431993,0.556160152
0.453229934,0.427780062,0.533539951,0.561609924,0.512849927
0.257089943,0.108070038,0.438879877,0.460340053,0.406919986
0.005009999,0,0.127550006,0.206040025,0.147439972
0,0,0,0.00057,7.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.203160033,0.326180011,8.00E-05,0.042350005,0.018449999
0.463600069,0.563870072,0.265579939,0.406390011,0.319139987
0.559060037,0.600380063,0.548660159,0.584599972,0.532689989
0.578530014,0.595119953,0.59901011,0.628830016,0.586260021
0.578280032,0.580199838,0.595210016,0.638449967,0.596130133
0.565499961,0.571369946,0.576600015,0.630960107,0.586850107
