gid,latitude,longitude,elevation,timezone,config,geometry,index_right
32912,29.25,76.95,0.0,5.5,default,POINT (76.95 29.25),253
32913,29.35,76.95,0.0,5.5,default,POINT (76.95 29.35),253
32914,29.45,76.95,0.0,5.5,default,POINT (76.95 29.45),253
32915,29.55,76.95,0.0,5.5,default,POINT (76.95 29.55),253
32916,29.65,76.95,0.0,5.5,default,POINT (76.95 29.65),253
32917,29.75,76.95,0.0,5.5,default,POINT (76.95 29.75),253
32918,29.85,76.95,0.0,5.5,default,POINT (76.95 29.85),253
33240,29.05,77.05,0.0,5.5,default,POINT (77.05 29.05),253
33241,29.15,77.05,0.0,5.5,default,POINT (77.05 29.15),253
33242,29.25,77.05,0.0,5.5,default,POINT (77.05 29.25),253
33243,29.35,77.05,0.0,5.5,default,POINT (77.05 29.35),253
33244,29.45,77.05,0.0,5.5,default,POINT (77.05 29.45),253
33245,29.55,77.05,0.0,5.5,default,POINT (77.05 29.55),253
33246,29.65,77.05,0.0,5.5,default,POINT (77.05 29.65),253
33247,29.75,77.05,0.0,5.5,default,POINT (77.05 29.75),253
33248,29.85,77.05,0.0,5.5,default,POINT (77.05 29.85),253
33571,29.15,77.15,0.0,5.5,default,POINT (77.15000000000001 29.15),253
33572,29.25,77.15,0.0,5.5,default,POINT (77.15000000000001 29.25),253
33573,29.35,77.15,0.0,5.5,default,POINT (77.15000000000001 29.35),253
33574,29.45,77.15,0.0,5.5,default,POINT (77.15000000000001 29.45),253
33575,29.55,77.15,0.0,5.5,default,POINT (77.15000000000001 29.55),253
33576,29.65,77.15,0.0,5.5,default,POINT (77.15000000000001 29.65),253
33577,29.75,77.15,0.0,5.5,default,POINT (77.15000000000001 29.75),253
33578,29.85,77.15,0.0,5.5,default,POINT (77.15000000000001 29.85),253
33902,29.25,77.25,0.0,5.5,default,POINT (77.25 29.25),253
33903,29.35,77.25,0.0,5.5,default,POINT (77.25 29.35),253
33904,29.45,77.25,0.0,5.5,default,POINT (77.25 29.45),253
33905,29.55,77.25,0.0,5.5,default,POINT (77.25 29.55),253
33906,29.65,77.25,0.0,5.5,default,POINT (77.25 29.65),253
33907,29.75,77.25,0.0,5.5,default,POINT (77.25 29.75),253
34233,29.35,77.35,0.0,5.5,default,POINT (77.34999999999999 29.35),253
34234,29.45,77.35,0.0,5.5,default,POINT (77.34999999999999 29.45),253
34235,29.55,77.35,0.0,5.5,default,POINT (77.34999999999999 29.55),253
34236,29.65,77.35,0.0,5.5,default,POINT (77.34999999999999 29.65),253
31920,29.05,76.65,0.0,5.5,default,POINT (76.65000000000001 29.05),252
32249,28.95,76.75,0.0,5.5,default,POINT (76.75 28.95),252
32579,28.95,76.85,0.0,5.5,default,POINT (76.84999999999999 28.95),252
32909,28.95,76.95,0.0,5.5,default,POINT (76.95 28.95),252
33239,28.95,77.05,0.0,5.5,default,POINT (77.05 28.95),252
33569,28.95,77.15,0.0,5.5,default,POINT (77.15000000000001 28.95),252
33570,29.05,77.15,0.0,5.5,default,POINT (77.15000000000001 29.05),252
33900,29.05,77.25,0.0,5.5,default,POINT (77.25 29.05),252
33901,29.15,77.25,0.0,5.5,default,POINT (77.25 29.15),252
34231,29.15,77.35,0.0,5.5,default,POINT (77.34999999999999 29.15),252
34232,29.25,77.35,0.0,5.5,default,POINT (77.34999999999999 29.25),252
34562,29.25,77.45,0.0,5.5,default,POINT (77.45 29.25),252
34563,29.35,77.45,0.0,5.5,default,POINT (77.45 29.35),252
34564,29.45,77.45,0.0,5.5,default,POINT (77.45 29.45),252
31408,10.85,76.55,0.0,5.5,default,POINT (76.55 10.85),270
31409,10.95,76.55,0.0,5.5,default,POINT (76.55 10.95),270
31410,11.05,76.55,0.0,5.5,default,POINT (76.55 11.05),270
31411,11.15,76.55,0.0,5.5,default,POINT (76.55 11.15),270
31737,10.75,76.65,0.0,5.5,default,POINT (76.65000000000001 10.75),270
31738,10.85,76.65,0.0,5.5,default,POINT (76.65000000000001 10.85),270
31739,10.95,76.65,0.0,5.5,default,POINT (76.65000000000001 10.95),270
31740,11.05,76.65,0.0,5.5,default,POINT (76.65000000000001 11.05),270
31741,11.15,76.65,0.0,5.5,default,POINT (76.65000000000001 11.15),270
31742,11.25,76.65,0.0,5.5,default,POINT (76.65000000000001 11.25),270
31743,11.35,76.65,0.0,5.5,default,POINT (76.65000000000001 11.35),270
32066,10.65,76.75,0.0,5.5,default,POINT (76.75 10.65),270
32067,10.75,76.75,0.0,5.5,default,POINT (76.75 10.75),270
32068,10.85,76.75,0.0,5.5,default,POINT (76.75 10.85),270
32069,10.95,76.75,0.0,5.5,default,POINT (76.75 10.95),270
32070,11.05,76.75,0.0,5.5,default,POINT (76.75 11.05),270
32071,11.15,76.75,0.0,5.5,default,POINT (76.75 11.15),270
32072,11.25,76.75,0.0,5.5,default,POINT (76.75 11.25),270
32073,11.35,76.75,0.0,5.5,default,POINT (76.75 11.35),270
32396,10.65,76.85,0.0,5.5,default,POINT (76.84999999999999 10.65),270
32397,10.75,76.85,0.0,5.5,default,POINT (76.84999999999999 10.75),270
32398,10.85,76.85,0.0,5.5,default,POINT (76.84999999999999 10.85),270
32399,10.95,76.85,0.0,5.5,default,POINT (76.84999999999999 10.95),270
32400,11.05,76.85,0.0,5.5,default,POINT (76.84999999999999 11.05),270
32401,11.15,76.85,0.0,5.5,default,POINT (76.84999999999999 11.15),270
32402,11.25,76.85,0.0,5.5,default,POINT (76.84999999999999 11.25),270
32403,11.35,76.85,0.0,5.5,default,POINT (76.84999999999999 11.35),270
32404,11.45,76.85,0.0,5.5,default,POINT (76.84999999999999 11.45),270
32726,10.65,76.95,0.0,5.5,default,POINT (76.95 10.65),270
32727,10.75,76.95,0.0,5.5,default,POINT (76.95 10.75),270
32728,10.85,76.95,0.0,5.5,default,POINT (76.95 10.85),270
32729,10.95,76.95,0.0,5.5,default,POINT (76.95 10.95),270
32730,11.05,76.95,0.0,5.5,default,POINT (76.95 11.05),270
32731,11.15,76.95,0.0,5.5,default,POINT (76.95 11.15),270
32732,11.25,76.95,0.0,5.5,default,POINT (76.95 11.25),270
32733,11.35,76.95,0.0,5.5,default,POINT (76.95 11.35),270
32734,11.45,76.95,0.0,5.5,default,POINT (76.95 11.45),270
33056,10.65,77.05,0.0,5.5,default,POINT (77.05 10.65),270
33057,10.75,77.05,0.0,5.5,default,POINT (77.05 10.75),270
33058,10.85,77.05,0.0,5.5,default,POINT (77.05 10.85),270
33059,10.95,77.05,0.0,5.5,default,POINT (77.05 10.95),270
33060,11.05,77.05,0.0,5.5,default,POINT (77.05 11.05),270
33061,11.15,77.05,0.0,5.5,default,POINT (77.05 11.15),270
33062,11.25,77.05,0.0,5.5,default,POINT (77.05 11.25),270
33063,11.35,77.05,0.0,5.5,default,POINT (77.05 11.35),270
33064,11.45,77.05,0.0,5.5,default,POINT (77.05 11.45),270
33386,10.65,77.15,0.0,5.5,default,POINT (77.15000000000001 10.65),270
33387,10.75,77.15,0.0,5.5,default,POINT (77.15000000000001 10.75),270
33388,10.85,77.15,0.0,5.5,default,POINT (77.15000000000001 10.85),270
33389,10.95,77.15,0.0,5.5,default,POINT (77.15000000000001 10.95),270
33390,11.05,77.15,0.0,5.5,default,POINT (77.15000000000001 11.05),270
33391,11.15,77.15,0.0,5.5,default,POINT (77.15000000000001 11.15),270
33392,11.25,77.15,0.0,5.5,default,POINT (77.15000000000001 11.25),270
33393,11.35,77.15,0.0,5.5,default,POINT (77.15000000000001 11.35),270
33717,10.75,77.25,0.0,5.5,default,POINT (77.25 10.75),270
33718,10.85,77.25,0.0,5.5,default,POINT (77.25 10.85),270
33719,10.95,77.25,0.0,5.5,default,POINT (77.25 10.95),270
33720,11.05,77.25,0.0,5.5,default,POINT (77.25 11.05),270
33721,11.15,77.25,0.0,5.5,default,POINT (77.25 11.15),270
33722,11.25,77.25,0.0,5.5,default,POINT (77.25 11.25),270
33723,11.35,77.25,0.0,5.5,default,POINT (77.25 11.35),270
34048,10.85,77.35,0.0,5.5,default,POINT (77.34999999999999 10.85),270
34049,10.95,77.35,0.0,5.5,default,POINT (77.34999999999999 10.95),270
34050,11.05,77.35,0.0,5.5,default,POINT (77.34999999999999 11.05),270
34051,11.15,77.35,0.0,5.5,default,POINT (77.34999999999999 11.15),270
32437,14.75,76.85,0.0,5.5,default,POINT (76.84999999999999 14.75),262
32767,14.75,76.95,0.0,5.5,default,POINT (76.95 14.75),262
32768,14.85,76.95,0.0,5.5,default,POINT (76.95 14.85),262
32775,15.55,76.95,0.0,5.5,default,POINT (76.95 15.55),262
33097,14.75,77.05,0.0,5.5,default,POINT (77.05 14.75),262
33098,14.85,77.05,0.0,5.5,default,POINT (77.05 14.85),262
33099,14.95,77.05,0.0,5.5,default,POINT (77.05 14.95),262
33103,15.35,77.05,0.0,5.5,default,POINT (77.05 15.35),262
33104,15.45,77.05,0.0,5.5,default,POINT (77.05 15.45),262
33105,15.55,77.05,0.0,5.5,default,POINT (77.05 15.55),262
33427,14.75,77.15,0.0,5.5,default,POINT (77.15000000000001 14.75),262
33428,14.85,77.15,0.0,5.5,default,POINT (77.15000000000001 14.85),262
33429,14.95,77.15,0.0,5.5,default,POINT (77.15000000000001 14.95),262
33430,15.05,77.15,0.0,5.5,default,POINT (77.15000000000001 15.05),262
33431,15.15,77.15,0.0,5.5,default,POINT (77.15000000000001 15.15),262
33432,15.25,77.15,0.0,5.5,default,POINT (77.15000000000001 15.25),262
33433,15.35,77.15,0.0,5.5,default,POINT (77.15000000000001 15.35),262
33434,15.45,77.15,0.0,5.5,default,POINT (77.15000000000001 15.45),262
33758,14.85,77.25,0.0,5.5,default,POINT (77.25 14.85),262
33759,14.95,77.25,0.0,5.5,default,POINT (77.25 14.95),262
33760,15.05,77.25,0.0,5.5,default,POINT (77.25 15.05),262
33761,15.15,77.25,0.0,5.5,default,POINT (77.25 15.15),262
33762,15.25,77.25,0.0,5.5,default,POINT (77.25 15.25),262
33763,15.35,77.25,0.0,5.5,default,POINT (77.25 15.35),262
33764,15.45,77.25,0.0,5.5,default,POINT (77.25 15.45),262
34090,15.05,77.35,0.0,5.5,default,POINT (77.34999999999999 15.05),262
34091,15.15,77.35,0.0,5.5,default,POINT (77.34999999999999 15.15),262
34092,15.25,77.35,0.0,5.5,default,POINT (77.34999999999999 15.25),262
31633,33.35,76.55,0.0,5.5,default,POINT (76.55 33.35),258
31634,33.45,76.55,0.0,5.5,default,POINT (76.55 33.45),258
31635,33.55,76.55,0.0,5.5,default,POINT (76.55 33.55),258
31636,33.65,76.55,0.0,5.5,default,POINT (76.55 33.65),258
31637,33.75,76.55,0.0,5.5,default,POINT (76.55 33.75),258
31962,33.25,76.65,0.0,5.5,default,POINT (76.65000000000001 33.25),258
31963,33.35,76.65,0.0,5.5,default,POINT (76.65000000000001 33.35),258
31964,33.45,76.65,0.0,5.5,default,POINT (76.65000000000001 33.45),258
31965,33.55,76.65,0.0,5.5,default,POINT (76.65000000000001 33.55),258
31966,33.65,76.65,0.0,5.5,default,POINT (76.65000000000001 33.65),258
31967,33.75,76.65,0.0,5.5,default,POINT (76.65000000000001 33.75),258
31968,33.85,76.65,0.0,5.5,default,POINT (76.65000000000001 33.85),258
32292,33.25,76.75,0.0,5.5,default,POINT (76.75 33.25),258
32293,33.35,76.75,0.0,5.5,default,POINT (76.75 33.35),258
32294,33.45,76.75,0.0,5.5,default,POINT (76.75 33.45),258
32295,33.55,76.75,0.0,5.5,default,POINT (76.75 33.55),258
32296,33.65,76.75,0.0,5.5,default,POINT (76.75 33.65),258
32297,33.75,76.75,0.0,5.5,default,POINT (76.75 33.75),258
32298,33.85,76.75,0.0,5.5,default,POINT (76.75 33.85),258
32299,33.95,76.75,0.0,5.5,default,POINT (76.75 33.95),258
32621,33.15,76.85,0.0,5.5,default,POINT (76.84999999999999 33.15),258
32622,33.25,76.85,0.0,5.5,default,POINT (76.84999999999999 33.25),258
32623,33.35,76.85,0.0,5.5,default,POINT (76.84999999999999 33.35),258
32624,33.45,76.85,0.0,5.5,default,POINT (76.84999999999999 33.45),258
32625,33.55,76.85,0.0,5.5,default,POINT (76.84999999999999 33.55),258
32626,33.65,76.85,0.0,5.5,default,POINT (76.84999999999999 33.65),258
32627,33.75,76.85,0.0,5.5,default,POINT (76.84999999999999 33.75),258
32628,33.85,76.85,0.0,5.5,default,POINT (76.84999999999999 33.85),258
32629,33.95,76.85,0.0,5.5,default,POINT (76.84999999999999 33.95),258
32951,33.15,76.95,0.0,5.5,default,POINT (76.95 33.15),258
32952,33.25,76.95,0.0,5.5,default,POINT (76.95 33.25),258
32953,33.35,76.95,0.0,5.5,default,POINT (76.95 33.35),258
32954,33.45,76.95,0.0,5.5,default,POINT (76.95 33.45),258
32955,33.55,76.95,0.0,5.5,default,POINT (76.95 33.55),258
32956,33.65,76.95,0.0,5.5,default,POINT (76.95 33.65),258
32957,33.75,76.95,0.0,5.5,default,POINT (76.95 33.75),258
32958,33.85,76.95,0.0,5.5,default,POINT (76.95 33.85),258
32959,33.95,76.95,0.0,5.5,default,POINT (76.95 33.95),258
33281,33.15,77.05,0.0,5.5,default,POINT (77.05 33.15),258
33282,33.25,77.05,0.0,5.5,default,POINT (77.05 33.25),258
33283,33.35,77.05,0.0,5.5,default,POINT (77.05 33.35),258
33284,33.45,77.05,0.0,5.5,default,POINT (77.05 33.45),258
33285,33.55,77.05,0.0,5.5,default,POINT (77.05 33.55),258
33286,33.65,77.05,0.0,5.5,default,POINT (77.05 33.65),258
33287,33.75,77.05,0.0,5.5,default,POINT (77.05 33.75),258
33288,33.85,77.05,0.0,5.5,default,POINT (77.05 33.85),258
33289,33.95,77.05,0.0,5.5,default,POINT (77.05 33.95),258
33611,33.15,77.15,0.0,5.5,default,POINT (77.15000000000001 33.15),258
33612,33.25,77.15,0.0,5.5,default,POINT (77.15000000000001 33.25),258
33613,33.35,77.15,0.0,5.5,default,POINT (77.15000000000001 33.35),258
33614,33.45,77.15,0.0,5.5,default,POINT (77.15000000000001 33.45),258
33615,33.55,77.15,0.0,5.5,default,POINT (77.15000000000001 33.55),258
33616,33.65,77.15,0.0,5.5,default,POINT (77.15000000000001 33.65),258
33617,33.75,77.15,0.0,5.5,default,POINT (77.15000000000001 33.75),258
33618,33.85,77.15,0.0,5.5,default,POINT (77.15000000000001 33.85),258
33619,33.95,77.15,0.0,5.5,default,POINT (77.15000000000001 33.95),258
33942,33.25,77.25,0.0,5.5,default,POINT (77.25 33.25),258
33943,33.35,77.25,0.0,5.5,default,POINT (77.25 33.35),258
33944,33.45,77.25,0.0,5.5,default,POINT (77.25 33.45),258
33945,33.55,77.25,0.0,5.5,default,POINT (77.25 33.55),258
33946,33.65,77.25,0.0,5.5,default,POINT (77.25 33.65),258
33947,33.75,77.25,0.0,5.5,default,POINT (77.25 33.75),258
33948,33.85,77.25,0.0,5.5,default,POINT (77.25 33.85),258
33949,33.95,77.25,0.0,5.5,default,POINT (77.25 33.95),258
34272,33.25,77.35,0.0,5.5,default,POINT (77.34999999999999 33.25),258
34273,33.35,77.35,0.0,5.5,default,POINT (77.34999999999999 33.35),258
34274,33.45,77.35,0.0,5.5,default,POINT (77.34999999999999 33.45),258
34275,33.55,77.35,0.0,5.5,default,POINT (77.34999999999999 33.55),258
34276,33.65,77.35,0.0,5.5,default,POINT (77.34999999999999 33.65),258
34277,33.75,77.35,0.0,5.5,default,POINT (77.34999999999999 33.75),258
34278,33.85,77.35,0.0,5.5,default,POINT (77.34999999999999 33.85),258
34603,33.35,77.45,0.0,5.5,default,POINT (77.45 33.35),258
34604,33.45,77.45,0.0,5.5,default,POINT (77.45 33.45),258
34605,33.55,77.45,0.0,5.5,default,POINT (77.45 33.55),258
34606,33.65,77.45,0.0,5.5,default,POINT (77.45 33.65),258
34607,33.75,77.45,0.0,5.5,default,POINT (77.45 33.75),258
32202,24.25,76.75,0.0,5.5,default,POINT (76.75 24.25),246
32203,24.35,76.75,0.0,5.5,default,POINT (76.75 24.35),246
32204,24.45,76.75,0.0,5.5,default,POINT (76.75 24.45),246
32205,24.55,76.75,0.0,5.5,default,POINT (76.75 24.55),246
32206,24.65,76.75,0.0,5.5,default,POINT (76.75 24.65),246
32207,24.75,76.75,0.0,5.5,default,POINT (76.75 24.75),246
32531,24.15,76.85,0.0,5.5,default,POINT (76.84999999999999 24.15),246
32532,24.25,76.85,0.0,5.5,default,POINT (76.84999999999999 24.25),246
32533,24.35,76.85,0.0,5.5,default,POINT (76.84999999999999 24.35),246
32534,24.45,76.85,0.0,5.5,default,POINT (76.84999999999999 24.45),246
32535,24.55,76.85,0.0,5.5,default,POINT (76.84999999999999 24.55),246
32536,24.65,76.85,0.0,5.5,default,POINT (76.84999999999999 24.65),246
32537,24.75,76.85,0.0,5.5,default,POINT (76.84999999999999 24.75),246
32538,24.85,76.85,0.0,5.5,default,POINT (76.84999999999999 24.85),246
32861,24.15,76.95,0.0,5.5,default,POINT (76.95 24.15),246
32862,24.25,76.95,0.0,5.5,default,POINT (76.95 24.25),246
32863,24.35,76.95,0.0,5.5,default,POINT (76.95 24.35),246
32864,24.45,76.95,0.0,5.5,default,POINT (76.95 24.45),246
32865,24.55,76.95,0.0,5.5,default,POINT (76.95 24.55),246
32866,24.65,76.95,0.0,5.5,default,POINT (76.95 24.65),246
32867,24.75,76.95,0.0,5.5,default,POINT (76.95 24.75),246
32868,24.85,76.95,0.0,5.5,default,POINT (76.95 24.85),246
33191,24.15,77.05,0.0,5.5,default,POINT (77.05 24.15),246
33192,24.25,77.05,0.0,5.5,default,POINT (77.05 24.25),246
33193,24.35,77.05,0.0,5.5,default,POINT (77.05 24.35),246
33194,24.45,77.05,0.0,5.5,default,POINT (77.05 24.45),246
33195,24.55,77.05,0.0,5.5,default,POINT (77.05 24.55),246
33196,24.65,77.05,0.0,5.5,default,POINT (77.05 24.65),246
33197,24.75,77.05,0.0,5.5,default,POINT (77.05 24.75),246
33198,24.85,77.05,0.0,5.5,default,POINT (77.05 24.85),246
33520,24.05,77.15,0.0,5.5,default,POINT (77.15000000000001 24.05),246
33521,24.15,77.15,0.0,5.5,default,POINT (77.15000000000001 24.15),246
33522,24.25,77.15,0.0,5.5,default,POINT (77.15000000000001 24.25),246
33523,24.35,77.15,0.0,5.5,default,POINT (77.15000000000001 24.35),246
33524,24.45,77.15,0.0,5.5,default,POINT (77.15000000000001 24.45),246
33525,24.55,77.15,0.0,5.5,default,POINT (77.15000000000001 24.55),246
33526,24.65,77.15,0.0,5.5,default,POINT (77.15000000000001 24.65),246
33527,24.75,77.15,0.0,5.5,default,POINT (77.15000000000001 24.75),246
33528,24.85,77.15,0.0,5.5,default,POINT (77.15000000000001 24.85),246
33851,24.15,77.25,0.0,5.5,default,POINT (77.25 24.15),246
33852,24.25,77.25,0.0,5.5,default,POINT (77.25 24.25),246
33853,24.35,77.25,0.0,5.5,default,POINT (77.25 24.35),246
33854,24.45,77.25,0.0,5.5,default,POINT (77.25 24.45),246
33855,24.55,77.25,0.0,5.5,default,POINT (77.25 24.55),246
33856,24.65,77.25,0.0,5.5,default,POINT (77.25 24.65),246
33857,24.75,77.25,0.0,5.5,default,POINT (77.25 24.75),246
33858,24.85,77.25,0.0,5.5,default,POINT (77.25 24.85),246
34181,24.15,77.35,0.0,5.5,default,POINT (77.34999999999999 24.15),246
34182,24.25,77.35,0.0,5.5,default,POINT (77.34999999999999 24.25),246
34183,24.35,77.35,0.0,5.5,default,POINT (77.34999999999999 24.35),246
34184,24.45,77.35,0.0,5.5,default,POINT (77.34999999999999 24.45),246
34185,24.55,77.35,0.0,5.5,default,POINT (77.34999999999999 24.55),246
34186,24.65,77.35,0.0,5.5,default,POINT (77.34999999999999 24.65),246
34187,24.75,77.35,0.0,5.5,default,POINT (77.34999999999999 24.75),246
34188,24.85,77.35,0.0,5.5,default,POINT (77.34999999999999 24.85),246
34511,24.15,77.45,0.0,5.5,default,POINT (77.45 24.15),246
34512,24.25,77.45,0.0,5.5,default,POINT (77.45 24.25),246
34513,24.35,77.45,0.0,5.5,default,POINT (77.45 24.35),246
34514,24.45,77.45,0.0,5.5,default,POINT (77.45 24.45),246
34515,24.55,77.45,0.0,5.5,default,POINT (77.45 24.55),246
34516,24.65,77.45,0.0,5.5,default,POINT (77.45 24.65),246
34517,24.75,77.45,0.0,5.5,default,POINT (77.45 24.75),246
34518,24.85,77.45,0.0,5.5,default,POINT (77.45 24.85),246
34842,24.25,77.55,0.0,5.5,default,POINT (77.55 24.25),246
34843,24.35,77.55,0.0,5.5,default,POINT (77.55 24.35),246
34844,24.45,77.55,0.0,5.5,default,POINT (77.55 24.45),246
34845,24.55,77.55,0.0,5.5,default,POINT (77.55 24.55),246
34846,24.65,77.55,0.0,5.5,default,POINT (77.55 24.65),246
34847,24.75,77.55,0.0,5.5,default,POINT (77.55 24.75),246
32395,10.55,76.85,0.0,5.5,default,POINT (76.84999999999999 10.55),94
32724,10.45,76.95,0.0,5.5,default,POINT (76.95 10.45),94
32725,10.55,76.95,0.0,5.5,default,POINT (76.95 10.55),94
33054,10.45,77.05,0.0,5.5,default,POINT (77.05 10.45),94
33055,10.55,77.05,0.0,5.5,default,POINT (77.05 10.55),94
33384,10.45,77.15,0.0,5.5,default,POINT (77.15000000000001 10.45),94
33385,10.55,77.15,0.0,5.5,default,POINT (77.15000000000001 10.55),94
33714,10.45,77.25,0.0,5.5,default,POINT (77.25 10.45),94
33715,10.55,77.25,0.0,5.5,default,POINT (77.25 10.55),94
33716,10.65,77.25,0.0,5.5,default,POINT (77.25 10.65),94
34044,10.45,77.35,0.0,5.5,default,POINT (77.34999999999999 10.45),94
34045,10.55,77.35,0.0,5.5,default,POINT (77.34999999999999 10.55),94
34046,10.65,77.35,0.0,5.5,default,POINT (77.34999999999999 10.65),94
34047,10.75,77.35,0.0,5.5,default,POINT (77.34999999999999 10.75),94
34374,10.45,77.45,0.0,5.5,default,POINT (77.45 10.45),94
34375,10.55,77.45,0.0,5.5,default,POINT (77.45 10.55),94
34376,10.65,77.45,0.0,5.5,default,POINT (77.45 10.65),94
34377,10.75,77.45,0.0,5.5,default,POINT (77.45 10.75),94
34378,10.85,77.45,0.0,5.5,default,POINT (77.45 10.85),94
34379,10.95,77.45,0.0,5.5,default,POINT (77.45 10.95),94
34380,11.05,77.45,0.0,5.5,default,POINT (77.45 11.05),94
34381,11.15,77.45,0.0,5.5,default,POINT (77.45 11.15),94
34705,10.55,77.55,0.0,5.5,default,POINT (77.55 10.55),94
34706,10.65,77.55,0.0,5.5,default,POINT (77.55 10.65),94
34707,10.75,77.55,0.0,5.5,default,POINT (77.55 10.75),94
34708,10.85,77.55,0.0,5.5,default,POINT (77.55 10.85),94
34709,10.95,77.55,0.0,5.5,default,POINT (77.55 10.95),94
34710,11.05,77.55,0.0,5.5,default,POINT (77.55 11.05),94
35037,10.75,77.65,0.0,5.5,default,POINT (77.65000000000001 10.75),94
35038,10.85,77.65,0.0,5.5,default,POINT (77.65000000000001 10.85),94
33053,10.35,77.05,0.0,5.5,default,POINT (77.05 10.35),98
33383,10.35,77.15,0.0,5.5,default,POINT (77.15000000000001 10.35),98
33713,10.35,77.25,0.0,5.5,default,POINT (77.25 10.35),98
34043,10.35,77.35,0.0,5.5,default,POINT (77.34999999999999 10.35),98
34373,10.35,77.45,0.0,5.5,default,POINT (77.45 10.35),98
34704,10.45,77.55,0.0,5.5,default,POINT (77.55 10.45),98
35035,10.55,77.65,0.0,5.5,default,POINT (77.65000000000001 10.55),98
35036,10.65,77.65,0.0,5.5,default,POINT (77.65000000000001 10.65),98
34052,11.25,77.35,0.0,5.5,default,POINT (77.34999999999999 11.25),95
34382,11.25,77.45,0.0,5.5,default,POINT (77.45 11.25),95
34711,11.15,77.55,0.0,5.5,default,POINT (77.55 11.15),95
34712,11.25,77.55,0.0,5.5,default,POINT (77.55 11.25),95
35039,10.95,77.65,0.0,5.5,default,POINT (77.65000000000001 10.95),95
35040,11.05,77.65,0.0,5.5,default,POINT (77.65000000000001 11.05),95
35041,11.15,77.65,0.0,5.5,default,POINT (77.65000000000001 11.15),95
35366,10.65,77.75,0.0,5.5,default,POINT (77.75 10.65),95
35367,10.75,77.75,0.0,5.5,default,POINT (77.75 10.75),95
35368,10.85,77.75,0.0,5.5,default,POINT (77.75 10.85),95
35369,10.95,77.75,0.0,5.5,default,POINT (77.75 10.95),95
35370,11.05,77.75,0.0,5.5,default,POINT (77.75 11.05),95
33039,8.95,77.05,0.0,5.5,default,POINT (77.05 8.949999999999999),112
33040,9.05,77.05,0.0,5.5,default,POINT (77.05 9.050000000000001),112
33041,9.15,77.05,0.0,5.5,default,POINT (77.05 9.15),112
33368,8.85,77.15,0.0,5.5,default,POINT (77.15000000000001 8.85),112
