latitude,longitude,elevation,timezone,config,geometry,index_right
22.55,70.25,0.0,5.5,default,POINT (70.25 22.55),211
22.65,70.25,0.0,5.5,default,POINT (70.25 22.65),211
21.35,69.45,0.0,5.0,default,POINT (69.45 21.35),24
21.45,69.45,0.0,5.0,default,POINT (69.45 21.45),24
21.55,69.45,0.0,5.5,default,POINT (69.45 21.55),24
21.65,69.45,0.0,5.5,default,POINT (69.45 21.65),24
21.75,69.45,0.0,5.5,default,POINT (69.45 21.75),24
21.85,69.45,0.0,5.5,default,POINT (69.45 21.85),24
21.25,69.55,0.0,5.0,default,POINT (69.55 21.25),24
21.35,69.55,0.0,5.0,default,POINT (69.55 21.35),24
21.45,69.55,0.0,5.5,default,POINT (69.55 21.45),24
21.55,69.55,0.0,5.5,default,POINT (69.55 21.55),24
21.65,69.55,0.0,5.5,default,POINT (69.55 21.65),24
21.75,69.55,0.0,5.5,default,POINT (69.55 21.75),24
21.85,69.55,0.0,5.5,default,POINT (69.55 21.85),24
21.95,69.55,0.0,5.5,default,POINT (69.55 21.95),24
21.25,69.65,0.0,5.0,default,POINT (69.65000000000001 21.25),24
21.35,69.65,0.0,5.5,default,POINT (69.65000000000001 21.35),24
21.45,69.65,0.0,5.5,default,POINT (69.65000000000001 21.45),24
21.55,69.65,0.0,5.5,default,POINT (69.65000000000001 21.55),24
21.65,69.65,0.0,5.5,default,POINT (69.65000000000001 21.65),24
21.75,69.65,0.0,5.5,default,POINT (69.65000000000001 21.75),24
21.85,69.65,0.0,5.5,default,POINT (69.65000000000001 21.85),24
21.95,69.65,0.0,5.5,default,POINT (69.65000000000001 21.95),24
21.25,69.75,0.0,5.5,default,POINT (69.75 21.25),24
21.35,69.75,0.0,5.5,default,POINT (69.75 21.35),24
21.45,69.75,0.0,5.5,default,POINT (69.75 21.45),24
21.55,69.75,0.0,5.5,default,POINT (69.75 21.55),24
21.65,69.75,0.0,5.5,default,POINT (69.75 21.65),24
21.75,69.75,0.0,5.5,default,POINT (69.75 21.75),24
21.85,69.75,0.0,5.5,default,POINT (69.75 21.85),24
21.95,69.75,0.0,5.5,default,POINT (69.75 21.95),24
21.15,69.85,0.0,5.5,default,POINT (69.84999999999999 21.15),24
21.25,69.85,0.0,5.5,default,POINT (69.84999999999999 21.25),24
21.35,69.85,0.0,5.5,default,POINT (69.84999999999999 21.35),24
21.45,69.85,0.0,5.5,default,POINT (69.84999999999999 21.45),24
21.55,69.85,0.0,5.5,default,POINT (69.84999999999999 21.55),24
21.65,69.85,0.0,5.5,default,POINT (69.84999999999999 21.65),24
21.75,69.85,0.0,5.5,default,POINT (69.84999999999999 21.75),24
21.85,69.85,0.0,5.5,default,POINT (69.84999999999999 21.85),24
21.95,69.85,0.0,5.5,default,POINT (69.84999999999999 21.95),24
21.25,69.95,0.0,5.5,default,POINT (69.95 21.25),24
21.35,69.95,0.0,5.5,default,POINT (69.95 21.35),24
21.45,69.95,0.0,5.5,default,POINT (69.95 21.45),24
21.55,69.95,0.0,5.5,default,POINT (69.95 21.55),24
21.65,69.95,0.0,5.5,default,POINT (69.95 21.65),24
21.75,69.95,0.0,5.5,default,POINT (69.95 21.75),24
21.85,69.95,0.0,5.5,default,POINT (69.95 21.85),24
21.95,69.95,0.0,5.5,default,POINT (69.95 21.95),24
21.25,70.05,0.0,5.5,default,POINT (70.05 21.25),24
21.35,70.05,0.0,5.5,default,POINT (70.05 21.35),24
21.45,70.05,0.0,5.5,default,POINT (70.05 21.45),24
21.55,70.05,0.0,5.5,default,POINT (70.05 21.55),24
21.65,70.05,0.0,5.5,default,POINT (70.05 21.65),24
21.75,70.05,0.0,5.5,default,POINT (70.05 21.75),24
21.85,70.05,0.0,5.5,default,POINT (70.05 21.85),24
21.95,70.05,0.0,5.5,default,POINT (70.05 21.95),24
21.25,70.15,0.0,5.5,default,POINT (70.15000000000001 21.25),24
21.35,70.15,0.0,5.5,default,POINT (70.15000000000001 21.35),24
21.45,70.15,0.0,5.5,default,POINT (70.15000000000001 21.45),24
21.55,70.15,0.0,5.5,default,POINT (70.15000000000001 21.55),24
21.65,70.15,0.0,5.5,default,POINT (70.15000000000001 21.65),24
21.75,70.15,0.0,5.5,default,POINT (70.15000000000001 21.75),24
21.85,70.15,0.0,5.5,default,POINT (70.15000000000001 21.85),24
21.45,70.25,0.0,5.5,default,POINT (70.25 21.45),24
21.55,70.25,0.0,5.5,default,POINT (70.25 21.55),24
21.65,70.25,0.0,5.5,default,POINT (70.25 21.65),24
21.75,70.25,0.0,5.5,default,POINT (70.25 21.75),24
21.35,69.45,0.0,5.0,default,POINT (69.45 21.35),27
21.45,69.45,0.0,5.0,default,POINT (69.45 21.45),27
21.55,69.45,0.0,5.5,default,POINT (69.45 21.55),27
21.65,69.45,0.0,5.5,default,POINT (69.45 21.65),27
21.75,69.45,0.0,5.5,default,POINT (69.45 21.75),27
21.85,69.45,0.0,5.5,default,POINT (69.45 21.85),27
21.25,69.55,0.0,5.0,default,POINT (69.55 21.25),27
21.35,69.55,0.0,5.0,default,POINT (69.55 21.35),27
21.45,69.55,0.0,5.5,default,POINT (69.55 21.45),27
21.55,69.55,0.0,5.5,default,POINT (69.55 21.55),27
21.65,69.55,0.0,5.5,default,POINT (69.55 21.65),27
21.75,69.55,0.0,5.5,default,POINT (69.55 21.75),27
21.85,69.55,0.0,5.5,default,POINT (69.55 21.85),27
21.95,69.55,0.0,5.5,default,POINT (69.55 21.95),27
21.25,69.65,0.0,5.0,default,POINT (69.65000000000001 21.25),27
21.35,69.65,0.0,5.5,default,POINT (69.65000000000001 21.35),27
21.45,69.65,0.0,5.5,default,POINT (69.65000000000001 21.45),27
21.55,69.65,0.0,5.5,default,POINT (69.65000000000001 21.55),27
21.65,69.65,0.0,5.5,default,POINT (69.65000000000001 21.65),27
21.75,69.65,0.0,5.5,default,POINT (69.65000000000001 21.75),27
21.85,69.65,0.0,5.5,default,POINT (69.65000000000001 21.85),27
21.95,69.65,0.0,5.5,default,POINT (69.65000000000001 21.95),27
21.25,69.75,0.0,5.5,default,POINT (69.75 21.25),27
21.35,69.75,0.0,5.5,default,POINT (69.75 21.35),27
21.45,69.75,0.0,5.5,default,POINT (69.75 21.45),27
21.55,69.75,0.0,5.5,default,POINT (69.75 21.55),27
21.65,69.75,0.0,5.5,default,POINT (69.75 21.65),27
21.75,69.75,0.0,5.5,default,POINT (69.75 21.75),27
21.85,69.75,0.0,5.5,default,POINT (69.75 21.85),27
21.95,69.75,0.0,5.5,default,POINT (69.75 21.95),27
21.25,69.85,0.0,5.5,default,POINT (69.84999999999999 21.25),27
21.35,69.85,0.0,5.5,default,POINT (69.84999999999999 21.35),27
21.45,69.85,0.0,5.5,default,POINT (69.84999999999999 21.45),27
21.55,69.85,0.0,5.5,default,POINT (69.84999999999999 21.55),27
21.65,69.85,0.0,5.5,default,POINT (69.84999999999999 21.65),27
21.75,69.85,0.0,5.5,default,POINT (69.84999999999999 21.75),27
21.85,69.85,0.0,5.5,default,POINT (69.84999999999999 21.85),27
21.95,69.85,0.0,5.5,default,POINT (69.84999999999999 21.95),27
22.05,69.85,0.0,5.5,default,POINT (69.84999999999999 22.05),27
21.25,69.95,0.0,5.5,default,POINT (69.95 21.25),27
21.35,69.95,0.0,5.5,default,POINT (69.95 21.35),27
21.45,69.95,0.0,5.5,default,POINT (69.95 21.45),27
21.55,69.95,0.0,5.5,default,POINT (69.95 21.55),27
21.65,69.95,0.0,5.5,default,POINT (69.95 21.65),27
21.75,69.95,0.0,5.5,default,POINT (69.95 21.75),27
21.85,69.95,0.0,5.5,default,POINT (69.95 21.85),27
21.95,69.95,0.0,5.5,default,POINT (69.95 21.95),27
21.25,70.05,0.0,5.5,default,POINT (70.05 21.25),27
21.35,70.05,0.0,5.5,default,POINT (70.05 21.35),27
21.45,70.05,0.0,5.5,default,POINT (70.05 21.45),27
21.55,70.05,0.0,5.5,default,POINT (70.05 21.55),27
21.65,70.05,0.0,5.5,default,POINT (70.05 21.65),27
21.75,70.05,0.0,5.5,default,POINT (70.05 21.75),27
21.85,70.05,0.0,5.5,default,POINT (70.05 21.85),27
21.95,70.05,0.0,5.5,default,POINT (70.05 21.95),27
21.35,70.15,0.0,5.5,default,POINT (70.15000000000001 21.35),27
21.45,70.15,0.0,5.5,default,POINT (70.15000000000001 21.45),27
21.55,70.15,0.0,5.5,default,POINT (70.15000000000001 21.55),27
21.65,70.15,0.0,5.5,default,POINT (70.15000000000001 21.65),27
21.75,70.15,0.0,5.5,default,POINT (70.15000000000001 21.75),27
21.85,70.15,0.0,5.5,default,POINT (70.15000000000001 21.85),27
21.95,70.15,0.0,5.5,default,POINT (70.15000000000001 21.95),27
21.45,70.25,0.0,5.5,default,POINT (70.25 21.45),27
21.55,70.25,0.0,5.5,default,POINT (70.25 21.55),27
21.65,70.25,0.0,5.5,default,POINT (70.25 21.65),27
21.75,70.25,0.0,5.5,default,POINT (70.25 21.75),27
22.15,69.45,0.0,5.5,default,POINT (69.45 22.15),212
22.25,69.45,0.0,5.5,default,POINT (69.45 22.25),212
22.35,69.45,0.0,5.5,default,POINT (69.45 22.35),212
22.45,69.45,0.0,5.5,default,POINT (69.45 22.45),212
22.55,69.45,0.0,5.5,default,POINT (69.45 22.55),212
22.05,69.55,0.0,5.5,default,POINT (69.55 22.05),212
22.15,69.55,0.0,5.5,default,POINT (69.55 22.15),212
22.25,69.55,0.0,5.5,default,POINT (69.55 22.25),212
22.35,69.55,0.0,5.5,default,POINT (69.55 22.35),212
22.45,69.55,0.0,5.5,default,POINT (69.55 22.45),212
22.55,69.55,0.0,5.5,default,POINT (69.55 22.55),212
22.65,69.55,0.0,5.5,default,POINT (69.55 22.65),212
21.95,69.65,0.0,5.5,default,POINT (69.65000000000001 21.95),212
22.05,69.65,0.0,5.5,default,POINT (69.65000000000001 22.05),212
22.15,69.65,0.0,5.5,default,POINT (69.65000000000001 22.15),212
22.25,69.65,0.0,5.5,default,POINT (69.65000000000001 22.25),212
22.35,69.65,0.0,5.5,default,POINT (69.65000000000001 22.35),212
22.45,69.65,0.0,5.5,default,POINT (69.65000000000001 22.45),212
22.55,69.65,0.0,5.5,default,POINT (69.65000000000001 22.55),212
22.65,69.65,0.0,5.5,default,POINT (69.65000000000001 22.65),212
22.75,69.65,0.0,5.5,default,POINT (69.65000000000001 22.75),212
21.95,69.75,0.0,5.5,default,POINT (69.75 21.95),212
22.05,69.75,0.0,5.5,default,POINT (69.75 22.05),212
22.15,69.75,0.0,5.5,default,POINT (69.75 22.15),212
22.25,69.75,0.0,5.5,default,POINT (69.75 22.25),212
22.35,69.75,0.0,5.5,default,POINT (69.75 22.35),212
22.45,69.75,0.0,5.5,default,POINT (69.75 22.45),212
22.55,69.75,0.0,5.5,default,POINT (69.75 22.55),212
22.65,69.75,0.0,5.5,default,POINT (69.75 22.65),212
22.75,69.75,0.0,5.5,default,POINT (69.75 22.75),212
21.95,69.85,0.0,5.5,default,POINT (69.84999999999999 21.95),212
22.05,69.85,0.0,5.5,default,POINT (69.84999999999999 22.05),212
22.15,69.85,0.0,5.5,default,POINT (69.84999999999999 22.15),212
22.25,69.85,0.0,5.5,default,POINT (69.84999999999999 22.25),212
22.35,69.85,0.0,5.5,default,POINT (69.84999999999999 22.35),212
22.45,69.85,0.0,5.5,default,POINT (69.84999999999999 22.45),212
22.55,69.85,0.0,5.5,default,POINT (69.84999999999999 22.55),212
22.65,69.85,0.0,5.5,default,POINT (69.84999999999999 22.65),212
22.75,69.85,0.0,5.5,default,POINT (69.84999999999999 22.75),212
21.95,69.95,0.0,5.5,default,POINT (69.95 21.95),212
22.05,69.95,0.0,5.5,default,POINT (69.95 22.05),212
22.15,69.95,0.0,5.5,default,POINT (69.95 22.15),212
22.25,69.95,0.0,5.5,default,POINT (69.95 22.25),212
22.35,69.95,0.0,5.5,default,POINT (69.95 22.35),212
22.45,69.95,0.0,5.5,default,POINT (69.95 22.45),212
22.55,69.95,0.0,5.5,default,POINT (69.95 22.55),212
22.65,69.95,0.0,5.5,default,POINT (69.95 22.65),212
22.75,69.95,0.0,5.5,default,POINT (69.95 22.75),212
21.95,70.05,0.0,5.5,default,POINT (70.05 21.95),212
22.05,70.05,0.0,5.5,default,POINT (70.05 22.05),212
22.15,70.05,0.0,5.5,default,POINT (70.05 22.15),212
22.25,70.05,0.0,5.5,default,POINT (70.05 22.25),212
22.35,70.05,0.0,5.5,default,POINT (70.05 22.35),212
22.45,70.05,0.0,5.5,default,POINT (70.05 22.45),212
22.55,70.05,0.0,5.5,default,POINT (70.05 22.55),212
22.65,70.05,0.0,5.5,default,POINT (70.05 22.65),212
22.75,70.05,0.0,5.5,default,POINT (70.05 22.75),212
22.05,70.15,0.0,5.5,default,POINT (70.15000000000001 22.05),212
22.15,70.15,0.0,5.5,default,POINT (70.15000000000001 22.15),212
22.25,70.15,0.0,5.5,default,POINT (70.15000000000001 22.25),212
22.35,70.15,0.0,5.5,default,POINT (70.15000000000001 22.35),212
22.45,70.15,0.0,5.5,default,POINT (70.15000000000001 22.45),212
22.55,70.15,0.0,5.5,default,POINT (70.15000000000001 22.55),212
22.65,70.15,0.0,5.5,default,POINT (70.15000000000001 22.65),212
22.15,70.25,0.0,5.5,default,POINT (70.25 22.15),212
22.25,70.25,0.0,5.5,default,POINT (70.25 22.25),212
22.35,70.25,0.0,5.5,default,POINT (70.25 22.35),212
22.45,70.25,0.0,5.5,default,POINT (70.25 22.45),212
22.55,70.25,0.0,5.5,default,POINT (70.25 22.55),212
22.35,70.35,0.0,5.5,default,POINT (70.34999999999999 22.35),212
23.55,69.45,0.0,5.5,default,POINT (69.45 23.55),263
23.65,69.45,0.0,5.5,default,POINT (69.45 23.65),263
23.75,69.45,0.0,5.5,default,POINT (69.45 23.75),263
23.85,69.45,0.0,5.5,default,POINT (69.45 23.85),263
23.95,69.45,0.0,5.5,default,POINT (69.45 23.95),263
23.45,69.55,0.0,5.5,default,POINT (69.55 23.45),263
23.55,69.55,0.0,5.5,default,POINT (69.55 23.55),263
23.65,69.55,0.0,5.5,default,POINT (69.55 23.65),263
23.75,69.55,0.0,5.5,default,POINT (69.55 23.75),263
23.85,69.55,0.0,5.5,default,POINT (69.55 23.85),263
23.95,69.55,0.0,5.5,default,POINT (69.55 23.95),263
24.05,69.55,0.0,5.5,default,POINT (69.55 24.05),263
23.35,69.65,0.0,5.5,default,POINT (69.65000000000001 23.35),263
23.45,69.65,0.0,5.5,default,POINT (69.65000000000001 23.45),263
23.55,69.65,0.0,5.5,default,POINT (69.65000000000001 23.55),263
23.65,69.65,0.0,5.5,default,POINT (69.65000000000001 23.65),263
23.75,69.65,0.0,5.5,default,POINT (69.65000000000001 23.75),263
23.85,69.65,0.0,5.5,default,POINT (69.65000000000001 23.85),263
23.95,69.65,0.0,5.5,default,POINT (69.65000000000001 23.95),263
24.05,69.65,0.0,5.5,default,POINT (69.65000000000001 24.05),263
23.35,69.75,0.0,5.5,default,POINT (69.75 23.35),263
23.45,69.75,0.0,5.5,default,POINT (69.75 23.45),263
23.55,69.75,0.0,5.5,default,POINT (69.75 23.55),263
23.65,69.75,0.0,5.5,default,POINT (69.75 23.65),263
23.75,69.75,0.0,5.5,default,POINT (69.75 23.75),263
23.85,69.75,0.0,5.5,default,POINT (69.75 23.85),263
23.95,69.75,0.0,5.5,default,POINT (69.75 23.95),263
24.05,69.75,0.0,5.5,default,POINT (69.75 24.05),263
24.15,69.75,0.0,5.5,default,POINT (69.75 24.15),263
23.35,69.85,0.0,5.5,default,POINT (69.84999999999999 23.35),263
23.45,69.85,0.0,5.5,default,POINT (69.84999999999999 23.45),263
23.55,69.85,0.0,5.5,default,POINT (69.84999999999999 23.55),263
23.65,69.85,0.0,5.5,default,POINT (69.84999999999999 23.65),263
23.75,69.85,0.0,5.5,default,POINT (69.84999999999999 23.75),263
23.85,69.85,0.0,5.5,default,POINT (69.84999999999999 23.85),263
23.95,69.85,0.0,5.5,default,POINT (69.84999999999999 23.95),263
24.05,69.85,0.0,5.5,default,POINT (69.84999999999999 24.05),263
24.15,69.85,0.0,5.5,default,POINT (69.84999999999999 24.15),263
23.35,69.95,0.0,5.5,default,POINT (69.95 23.35),263
23.45,69.95,0.0,5.5,default,POINT (69.95 23.45),263
23.55,69.95,0.0,5.5,default,POINT (69.95 23.55),263
23.65,69.95,0.0,5.5,default,POINT (69.95 23.65),263
23.75,69.95,0.0,5.5,default,POINT (69.95 23.75),263
23.85,69.95,0.0,5.5,default,POINT (69.95 23.85),263
23.95,69.95,0.0,5.5,default,POINT (69.95 23.95),263
24.05,69.95,0.0,5.5,default,POINT (69.95 24.05),263
24.15,69.95,0.0,5.5,default,POINT (69.95 24.15),263
23.35,70.05,0.0,5.5,default,POINT (70.05 23.35),263
23.45,70.05,0.0,5.5,default,POINT (70.05 23.45),263
23.55,70.05,0.0,5.5,default,POINT (70.05 23.55),263
23.65,70.05,0.0,5.5,default,POINT (70.05 23.65),263
23.75,70.05,0.0,5.5,default,POINT (70.05 23.75),263
23.85,70.05,0.0,5.5,default,POINT (70.05 23.85),263
23.95,70.05,0.0,5.5,default,POINT (70.05 23.95),263
24.05,70.05,0.0,5.5,default,POINT (70.05 24.05),263
23.45,70.15,0.0,5.5,default,POINT (70.15000000000001 23.45),263
23.55,70.15,0.0,5.5,default,POINT (70.15000000000001 23.55),263
23.65,70.15,0.0,5.5,default,POINT (70.15000000000001 23.65),263
23.75,70.15,0.0,5.5,default,POINT (70.15000000000001 23.75),263
23.85,70.15,0.0,5.5,default,POINT (70.15000000000001 23.85),263
23.95,70.15,0.0,5.5,default,POINT (70.15000000000001 23.95),263
24.05,70.15,0.0,5.5,default,POINT (70.15000000000001 24.05),263
23.55,70.25,0.0,5.5,default,POINT (70.25 23.55),263
23.65,70.25,0.0,5.5,default,POINT (70.25 23.65),263
23.75,70.25,0.0,5.5,default,POINT (70.25 23.75),263
23.85,70.25,0.0,5.5,default,POINT (70.25 23.85),263
23.95,70.25,0.0,5.5,default,POINT (70.25 23.95),263
23.55,69.45,0.0,5.5,default,POINT (69.45 23.55),265
23.65,69.45,0.0,5.5,default,POINT (69.45 23.65),265
23.75,69.45,0.0,5.5,default,POINT (69.45 23.75),265
23.85,69.45,0.0,5.5,default,POINT (69.45 23.85),265
23.95,69.45,0.0,5.5,default,POINT (69.45 23.95),265
23.45,69.55,0.0,5.5,default,POINT (69.55 23.45),265
23.55,69.55,0.0,5.5,default,POINT (69.55 23.55),265
23.65,69.55,0.0,5.5,default,POINT (69.55 23.65),265
23.75,69.55,0.0,5.5,default,POINT (69.55 23.75),265
23.85,69.55,0.0,5.5,default,POINT (69.55 23.85),265
23.95,69.55,0.0,5.5,default,POINT (69.55 23.95),265
24.05,69.55,0.0,5.5,default,POINT (69.55 24.05),265
23.35,69.65,0.0,5.5,default,POINT (69.65000000000001 23.35),265
23.45,69.65,0.0,5.5,default,POINT (69.65000000000001 23.45),265
23.55,69.65,0.0,5.5,default,POINT (69.65000000000001 23.55),265
23.65,69.65,0.0,5.5,default,POINT (69.65000000000001 23.65),265
23.75,69.65,0.0,5.5,default,POINT (69.65000000000001 23.75),265
23.85,69.65,0.0,5.5,default,POINT (69.65000000000001 23.85),265
23.95,69.65,0.0,5.5,default,POINT (69.65000000000001 23.95),265
24.05,69.65,0.0,5.5,default,POINT (69.65000000000001 24.05),265
23.35,69.75,0.0,5.5,default,POINT (69.75 23.35),265
23.45,69.75,0.0,5.5,default,POINT (69.75 23.45),265
23.55,69.75,0.0,5.5,default,POINT (69.75 23.55),265
23.65,69.75,0.0,5.5,default,POINT (69.75 23.65),265
23.75,69.75,0.0,5.5,default,POINT (69.75 23.75),265
23.85,69.75,0.0,5.5,default,POINT (69.75 23.85),265
23.95,69.75,0.0,5.5,default,POINT (69.75 23.95),265
24.05,69.75,0.0,5.5,default,POINT (69.75 24.05),265
24.15,69.75,0.0,5.5,default,POINT (69.75 24.15),265
23.35,69.85,0.0,5.5,default,POINT (69.84999999999999 23.35),265
23.45,69.85,0.0,5.5,default,POINT (69.84999999999999 23.45),265
23.55,69.85,0.0,5.5,default,POINT (69.84999999999999 23.55),265
23.65,69.85,0.0,5.5,default,POINT (69.84999999999999 23.65),265
23.75,69.85,0.0,5.5,default,POINT (69.84999999999999 23.75),265
23.85,69.85,0.0,5.5,default,POINT (69.84999999999999 23.85),265
23.95,69.85,0.0,5.5,default,POINT (69.84999999999999 23.95),265
24.05,69.85,0.0,5.5,default,POINT (69.84999999999999 24.05),265
24.15,69.85,0.0,5.5,default,POINT (69.84999999999999 24.15),265
23.35,69.95,0.0,5.5,default,POINT (69.95 23.35),265
23.45,69.95,0.0,5.5,default,POINT (69.95 23.45),265
23.55,69.95,0.0,5.5,default,POINT (69.95 23.55),265
23.65,69.95,0.0,5.5,default,POINT (69.95 23.65),265
23.75,69.95,0.0,5.5,default,POINT (69.95 23.75),265
23.85,69.95,0.0,5.5,default,POINT (69.95 23.85),265
23.95,69.95,0.0,5.5,default,POINT (69.95 23.95),265
24.05,69.95,0.0,5.5,default,POINT (69.95 24.05),265
24.15,69.95,0.0,5.5,default,POINT (69.95 24.15),265
23.35,70.05,0.0,5.5,default,POINT (70.05 23.35),265
23.45,70.05,0.0,5.5,default,POINT (70.05 23.45),265
23.55,70.05,0.0,5.5,default,POINT (70.05 23.55),265
23.65,70.05,0.0,5.5,default,POINT (70.05 23.65),265
23.75,70.05,0.0,5.5,default,POINT (70.05 23.75),265
23.85,70.05,0.0,5.5,default,POINT (70.05 23.85),265
23.95,70.05,0.0,5.5,default,POINT (70.05 23.95),265
24.05,70.05,0.0,5.5,default,POINT (70.05 24.05),265
23.45,70.15,0.0,5.5,default,POINT (70.15000000000001 23.45),265
23.55,70.15,0.0,5.5,default,POINT (70.15000000000001 23.55),265
23.65,70.15,0.0,5.5,default,POINT (70.15000000000001 23.65),265
23.75,70.15,0.0,5.5,default,POINT (70.15000000000001 23.75),265
23.85,70.15,0.0,5.5,default,POINT (70.15000000000001 23.85),265
23.95,70.15,0.0,5.5,default,POINT (70.15000000000001 23.95),265
24.05,70.15,0.0,5.5,default,POINT (70.15000000000001 24.05),265
23.55,70.25,0.0,5.5,default,POINT (70.25 23.55),265
23.65,70.25,0.0,5.5,default,POINT (70.25 23.65),265
23.75,70.25,0.0,5.5,default,POINT (70.25 23.75),265
23.85,70.25,0.0,5.5,default,POINT (70.25 23.85),265
23.95,70.25,0.0,5.5,default,POINT (70.25 23.95),265
23.55,69.45,0.0,5.5,default,POINT (69.45 23.55),267
23.65,69.45,0.0,5.5,default,POINT (69.45 23.65),267
23.75,69.45,0.0,5.5,default,POINT (69.45 23.75),267
23.85,69.45,0.0,5.5,default,POINT (69.45 23.85),267
23.95,69.45,0.0,5.5,default,POINT (69.45 23.95),267
23.45,69.55,0.0,5.5,default,POINT (69.55 23.45),267
23.55,69.55,0.0,5.5,default,POINT (69.55 23.55),267
23.65,69.55,0.0,5.5,default,POINT (69.55 23.65),267
23.75,69.55,0.0,5.5,default,POINT (69.55 23.75),267
23.85,69.55,0.0,5.5,default,POINT (69.55 23.85),267
23.95,69.55,0.0,5.5,default,POINT (69.55 23.95),267
24.05,69.55,0.0,5.5,default,POINT (69.55 24.05),267
23.35,69.65,0.0,5.5,default,POINT (69.65000000000001 23.35),267
23.45,69.65,0.0,5.5,default,POINT (69.65000000000001 23.45),267
23.55,69.65,0.0,5.5,default,POINT (69.65000000000001 23.55),267
23.65,69.65,0.0,5.5,default,POINT (69.65000000000001 23.65),267
23.75,69.65,0.0,5.5,default,POINT (69.65000000000001 23.75),267
23.85,69.65,0.0,5.5,default,POINT (69.65000000000001 23.85),267
23.95,69.65,0.0,5.5,default,POINT (69.65000000000001 23.95),267
24.05,69.65,0.0,5.5,default,POINT (69.65000000000001 24.05),267
23.35,69.75,0.0,5.5,default,POINT (69.75 23.35),267
23.45,69.75,0.0,5.5,default,POINT (69.75 23.45),267
23.55,69.75,0.0,5.5,default,POINT (69.75 23.55),267
23.65,69.75,0.0,5.5,default,POINT (69.75 23.65),267
23.75,69.75,0.0,5.5,default,POINT (69.75 23.75),267
23.85,69.75,0.0,5.5,default,POINT (69.75 23.85),267
23.95,69.75,0.0,5.5,default,POINT (69.75 23.95),267
24.05,69.75,0.0,5.5,default,POINT (69.75 24.05),267
24.15,69.75,0.0,5.5,default,POINT (69.75 24.15),267
23.35,69.85,0.0,5.5,default,POINT (69.84999999999999 23.35),267
23.45,69.85,0.0,5.5,default,POINT (69.84999999999999 23.45),267
23.55,69.85,0.0,5.5,default,POINT (69.84999999999999 23.55),267
23.65,69.85,0.0,5.5,default,POINT (69.84999999999999 23.65),267
23.75,69.85,0.0,5.5,default,POINT (69.84999999999999 23.75),267
23.85,69.85,0.0,5.5,default,POINT (69.84999999999999 23.85),267
23.95,69.85,0.0,5.5,default,POINT (69.84999999999999 23.95),267
24.05,69.85,0.0,5.5,default,POINT (69.84999999999999 24.05),267
24.15,69.85,0.0,5.5,default,POINT (69.84999999999999 24.15),267
23.35,69.95,0.0,5.5,default,POINT (69.95 23.35),267
23.45,69.95,0.0,5.5,default,POINT (69.95 23.45),267
23.55,69.95,0.0,5.5,default,POINT (69.95 23.55),267
23.65,69.95,0.0,5.5,default,POINT (69.95 23.65),267
23.75,69.95,0.0,5.5,default,POINT (69.95 23.75),267
23.85,69.95,0.0,5.5,default,POINT (69.95 23.85),267
23.95,69.95,0.0,5.5,default,POINT (69.95 23.95),267
24.05,69.95,0.0,5.5,default,POINT (69.95 24.05),267
24.15,69.95,0.0,5.5,default,POINT (69.95 24.15),267
23.35,70.05,0.0,5.5,default,POINT (70.05 23.35),267
