gid,latitude,longitude,elevation,timezone,config
23228,17.85,74.05,0,5.5,default
48015,21.55,81.55,0,5.5,default
47006,19.65,81.25,0,5.5,default
50009,22.95,82.15,0,5.5,default
29524,20.45,75.95,0,5.5,default
8751,22.15,69.65,0,5.5,default
24537,16.75,74.45,0,5.5,default
20608,19.85,73.25,0,5.5,default
25561,20.15,74.75,0,5.5,default
17666,22.65,72.35,0,5.5,default
47355,21.55,81.35,0,5.5,default
29860,21.05,76.05,0,5.5,default
25576,21.65,74.75,0,5.5,default
27895,22.55,75.45,0,5.5,default
42090,23.05,79.75,0,5.5,default
45715,22.55,80.85,0,5.5,default
32498,20.85,76.85,0,5.5,default
9081,22.15,69.75,0,5.5,default
41430,23.05,79.55,0,5.5,default
14031,22.15,71.25,0,5.5,default
14359,21.95,71.35,0,5.5,default
26251,23.15,74.95,0,5.5,default
33871,26.15,77.25,0,5.5,default
12711,22.15,70.85,0,5.5,default
22233,17.35,73.75,0,5.5,default
23874,16.45,74.25,0,5.5,default
27256,24.65,75.25,0,5.5,default
13061,24.15,70.95,0,5.5,default
30857,21.75,76.35,0,5.5,default
27872,20.25,75.45,0,5.5,default
35120,19.05,77.65,0,5.5,default
40128,24.85,79.15,0,5.5,default
55293,23.35,83.75,0,5.5,default
9752,23.25,69.95,0,5.5,default
34145,20.55,77.35,0,5.5,default
31815,18.55,76.65,0,5.5,default
10735,22.55,70.25,0,5.5,default
16035,24.55,71.85,0,5.5,default
10745,23.55,70.25,0,5.5,default
42426,23.65,79.85,0,5.5,default
28212,21.25,75.55,0,5.5,default
37478,23.85,78.35,0,5.5,default
29537,21.75,75.95,0,5.5,default
20974,23.45,73.35,0,5.5,default
35854,26.45,77.85,0,5.5,default
22915,19.55,73.95,0,5.5,default
42729,20.95,79.95,0,5.5,default
37479,23.95,78.35,0,5.5,default
13715,23.55,71.15,0,5.5,default
22876,15.65,73.95,0,5.5,default
9089,22.95,69.75,0,5.5,default
43093,24.35,80.05,0,5.5,default
26859,17.95,75.15,0,5.5,default
39485,26.55,78.95,0,5.5,default
13386,23.65,71.05,0,5.5,default
39155,26.55,78.85,0,5.5,default
23871,16.15,74.25,0,5.5,default
27584,24.45,75.35,0,5.5,default
30175,19.55,76.15,0,5.5,default
23564,18.45,74.15,0,5.5,default
17348,23.85,72.25,0,5.5,default
28201,20.15,75.55,0,5.5,default
31191,22.15,76.45,0,5.5,default
36831,25.15,78.15,0,5.5,default
20301,22.15,73.15,0,5.5,default
29883,23.35,76.05,0,5.5,default
29194,20.45,75.85,0,5.5,default
16996,21.65,72.15,0,5.5,default
9733,21.35,69.95,0,5.5,default
9419,22.95,69.85,0,5.5,default
32508,21.85,76.85,0,5.5,default
24539,16.95,74.45,0,5.5,default
19959,20.95,73.05,0,5.5,default
12726,23.65,70.85,0,5.5,default
31838,20.85,76.65,0,5.5,default
53953,21.35,83.35,0,5.5,default
29516,19.65,75.95,0,5.5,default
46996,18.65,81.25,0,5.5,default
35171,24.15,77.65,0,5.5,default
13700,22.05,71.15,0,5.5,default
30819,17.95,76.35,0,5.5,default
24551,18.15,74.45,0,5.5,default
8752,22.25,69.65,0,5.5,default
33158,20.85,77.05,0,5.5,default
51010,24.05,82.45,0,5.5,default
32856,23.65,76.95,0,5.5,default
45016,18.65,80.65,0,5.5,default
22618,22.85,73.85,0,5.5,default
14032,22.25,71.25,0,5.5,default
14048,23.85,71.25,0,5.5,default
30161,18.15,76.15,0,5.5,default
27222,21.25,75.25,0,5.5,default
22276,21.65,73.75,0,5.5,default
40772,23.25,79.35,0,5.5,default
26204,18.45,74.95,0,5.5,default
42423,23.35,79.85,0,5.5,default
36494,24.45,78.05,0,5.5,default
31508,20.85,76.55,0,5.5,default
34465,19.55,77.45,0,5.5,default
31822,19.25,76.65,0,5.5,default
36444,19.45,78.05,0,5.5,default
18325,22.55,72.55,0,5.5,default
28559,22.95,75.65,0,5.5,default
29555,23.55,75.95,0,5.5,default
30500,19.05,76.25,0,5.5,default
38130,23.05,78.55,0,5.5,default
50655,21.55,82.35,0,5.5,default
42087,22.75,79.75,0,5.5,default
18335,23.55,72.55,0,5.5,default
33804,19.45,77.25,0,5.5,default
37506,26.65,78.35,0,5.5,default
25231,20.15,74.65,0,5.5,default
35791,20.15,77.85,0,5.5,default
10421,24.15,70.15,0,5.5,default
47689,21.95,81.45,0,5.5,default
35809,21.95,77.85,0,5.5,default
31186,21.65,76.45,0,5.5,default
26208,18.85,74.95,0,5.5,default
39796,24.65,79.05,0,5.5,default
24913,21.35,74.55,0,5.5,default
28218,21.85,75.55,0,5.5,default
32864,24.45,76.95,0,5.5,default
29177,18.75,75.85,0,5.5,default
43753,24.35,80.25,0,5.5,default
38796,23.65,78.75,0,5.5,default
28535,20.55,75.65,0,5.5,default
23893,18.35,74.25,0,5.5,default
13725,24.55,71.15,0,5.5,default
9744,22.45,69.95,0,5.5,default
40788,24.85,79.35,0,5.5,default
36504,25.45,78.05,0,5.5,default
34146,20.65,77.35,0,5.5,default
17350,24.05,72.25,0,5.5,default
26207,18.75,74.95,0,5.5,default
22931,21.15,73.95,0,5.5,default
32477,18.75,76.85,0,5.5,default
39758,20.85,79.05,0,5.5,default
26551,20.15,75.05,0,5.5,default
37785,21.55,78.45,0,5.5,default
26576,22.65,75.05,0,5.5,default
12727,23.75,70.85,0,5.5,default
21298,22.85,73.45,0,5.5,default
35161,23.15,77.65,0,5.5,default
16348,22.85,71.95,0,5.5,default
48679,21.95,81.75,0,5.5,default
30549,23.95,76.25,0,5.5,default
11074,23.45,70.35,0,5.5,default
33477,19.75,77.15,0,5.5,default
33187,23.75,77.05,0,5.5,default
43414,23.45,80.15,0,5.5,default
15034,23.45,71.55,0,5.5,default
34508,23.85,77.45,0,5.5,default
26866,18.65,75.15,0,5.5,default
20972,23.25,73.35,0,5.5,default
23593,21.35,74.15,0,5.5,default
31163,19.35,76.45,0,5.5,default
23938,22.85,74.25,0,5.5,default
31152,18.25,76.45,0,5.5,default
33468,18.85,77.15,0,5.5,default
26258,23.85,74.95,0,5.5,default
29223,23.35,75.85,0,5.5,default
48377,24.75,81.65,0,5.5,default
22919,19.95,73.95,0,5.5,default
40123,24.35,79.15,0,5.5,default
46066,24.65,80.95,0,5.5,default
41446,24.65,79.55,0,5.5,default
33801,19.15,77.25,0,5.5,default
40079,19.95,79.15,0,5.5,default
52963,21.35,83.05,0,5.5,default
36165,24.55,77.95,0,5.5,default
33188,23.85,77.05,0,5.5,default
41441,24.15,79.55,0,5.5,default
25198,16.85,74.65,0,5.5,default
42079,21.95,79.75,0,5.5,default
48012,21.25,81.55,0,5.5,default
24531,16.15,74.45,0,5.5,default
35522,26.25,77.75,0,5.5,default
34181,24.15,77.35,0,5.5,default
11738,23.85,70.55,0,5.5,default
52309,21.95,82.85,0,5.5,default
51318,21.85,82.55,0,5.5,default
34141,20.15,77.35,0,5.5,default
34507,23.75,77.45,0,5.5,default
28522,19.25,75.65,0,5.5,default
41429,22.95,79.55,0,5.5,default
15012,21.25,71.55,0,5.5,default
28552,22.25,75.65,0,5.5,default
14367,22.75,71.35,0,5.5,default
26584,23.45,75.05,0,5.5,default
19977,22.75,73.05,0,5.5,default
11076,23.65,70.35,0,5.5,default
12704,21.45,70.85,0,5.5,default
30537,22.75,76.25,0,5.5,default
47686,21.65,81.45,0,5.5,default
7110,23.05,69.15,0,5.5,default
30164,18.45,76.15,0,5.5,default
21957,22.75,73.65,0,5.5,default
38135,23.55,78.55,0,5.5,default
47053,24.35,81.25,0,5.5,default
47984,18.45,81.55,0,5.5,default
21291,22.15,73.45,0,5.5,default
35815,22.55,77.85,0,5.5,default
37140,23.05,78.25,0,5.5,default
37480,24.05,78.35,0,5.5,default
27573,23.35,75.35,0,5.5,default
26886,20.65,75.15,0,5.5,default
35129,19.95,77.65,0,5.5,default
12070,24.05,70.65,0,5.5,default
27240,23.05,75.25,0,5.5,default
