,gid,latitude,longitude,elevation,offshore,wrf_region,config
31223,47301,23.406212,83.24933,575,0,0,default
42757,66090,24.1091,69.15993,4,0,0,default
49487,82832,24.700867000000002,82.15644,404,0,0,default
37223,56668,23.758132999999997,75.39234,462,0,0,default
11478,17923,22.344872,69.10084499999999,9,0,0,default
87716,657592,20.761063,78.66459,253,0,1,default
62087,573102,18.08715,73.08199,264,0,1,default
40154,61305,23.920242000000002,81.03401,366,0,0,default
9734,15196,22.235557999999997,76.10124,193,0,0,default
2509,4052,21.824837,75.24465,284,0,0,default
9715,15177,22.235557999999997,75.54003,180,0,0,default
19640,30580,22.808525,70.8731,61,0,0,default
87805,657681,20.761063,81.29343,316,0,1,default
9445,14650,22.208206,81.86106,289,0,0,default
46845,75086,24.432228,72.23183,179,0,0,default
87010,655705,20.70581,77.18771,305,0,1,default
18191,28346,22.726814,70.54819,22,0,0,default
10374,16089,22.262885999999998,80.59095,569,0,0,default
67519,595959,18.843597,77.39448,402,0,1,default
98842,683483,21.532417000000002,72.107254,124,0,1,default
76268,625621,19.791320000000002,72.78662,9,0,1,default
21836,33741,22.917389,76.69199,509,0,0,default
80222,636534,20.124489,76.44927,577,0,1,default
36928,56100,23.731094,80.502335,423,0,0,default
6541,10203,22.04403,81.83153,272,0,0,default
84760,649287,20.512276,77.04002,340,0,1,default
2649,4192,21.824837,79.37991,539,0,0,default
81797,641032,20.2631,75.47453,660,0,1,default
16150,24953,22.590529999999998,79.7639,603,0,0,default
28125,42777,23.243470000000002,80.9454,846,0,0,default
71288,609113,19.26239,81.64788,646,0,1,default
55156,129385,26.379807,78.31656,164,0,0,default
60987,566828,17.862389,75.208694,451,0,1,default
93573,672199,21.202324,72.87524,16,0,1,default
51978,95361,25.15622,80.14789,169,0,0,default
80510,637407,20.152214,75.504074,615,0,1,default
89274,662018,20.899094,73.49552,153,0,1,default
84967,650087,20.539939999999998,73.67274499999999,603,0,1,default
11159,17366,22.317543,74.53575,293,0,0,default
8835,13782,22.180854999999998,78.10979499999999,409,0,0,default
13826,21291,22.45411,81.03401,625,0,0,default
13113,20323,22.426804,74.32899499999999,361,0,0,default
36890,56062,23.731094,79.37991,400,0,0,default
93951,673065,21.229858,70.8076,296,0,1,default
42729,65798,24.082145999999998,82.42228,452,0,0,default
70443,606329,19.178719,76.774185,422,0,1,default
64003,582253,18.395737,75.29731,511,0,1,default
94276,673408,21.229858,80.93898,328,0,1,default
