,gid,latitude,longitude,elevation,offshore,wrf_region,config
6308,47345,23.406212,84.54898,789,0,0,default
36157,697828,22.627235,88.5892,7,0,1,default
1365,9525,22.016655,83.69239,324,0,0,default
25991,638568,20.179947,83.06568,206,0,1,default
28869,655967,20.70581,84.92654399999999,397,0,1,default
28375,653188,20.622902,84.129036,414,0,1,default
25792,636836,20.124489,85.36961,74,0,1,default
37913,704605,23.334259,87.64399999999999,48,0,1,default
30899,668803,21.092133,82.711235,312,0,1,default
1194,8098,21.961876,85.316956,589,0,0,default
21086,597918,18.899498,84.36533,343,0,1,default
24614,629554,19.902458,83.1543,253,0,1,default
29362,658743,20.788673,85.517296,72,0,1,default
23850,624190,19.735725,83.24290500000001,680,0,1,default
29638,660551,20.843895,84.5721,184,0,1,default
37490,703009,23.171425,86.9351,130,0,1,default
35499,695447,22.381645000000002,87.909836,5,0,1,default
1507,10295,22.04403,84.54898,673,0,0,default
31581,673508,21.229858,83.89273,137,0,1,default
19131,140000,26.749657,85.43510400000001,74,0,0,default
36860,700445,22.899604999999998,88.55966,13,0,1,default
28434,653247,20.622902,85.87175,101,0,1,default
34088,689964,21.806915,88.47105400000001,2,0,1,default
37909,704601,23.334259,87.52585,50,0,1,default
12100,85861,24.808151000000002,84.07638,116,0,0,default
18480,132600,26.485603,85.73048399999999,61,0,0,default
32372,679210,21.394966,85.69452,495,0,1,default
16710,118537,25.982193,86.20308,46,0,0,default
9639,69648,24.216904,86.705215,205,0,0,default
31042,669734,21.119682,82.74077,305,0,1,default
28033,651318,20.567604,83.00661,243,0,1,default
31526,672639,21.202324,85.87175,253,0,1,default
14476,100704,25.343231,84.75574499999999,70,0,0,default
26781,643185,20.318504,85.36961,54,0,1,default
39690,712199,24.118439000000002,87.52585,89,0,1,default
29258,658639,20.788673,82.4454,326,0,1,default
7527,56245,23.731094,84.78528,530,0,0,default
30804,667922,21.064567999999998,84.129036,203,0,1,default
6681,50292,23.514595,84.046844,1009,0,0,default
22350,611813,19.346024,83.77458,119,0,1,default
38778,708273,23.713417,87.64399999999999,47,0,1,default
17376,123731,26.167907999999997,86.40984,53,0,0,default
39661,711971,24.091476,88.53013,20,0,1,default
41152,720046,24.924637,87.14186,66,0,1,default
2803,19201,22.372185,84.9625,231,0,0,default
32633,681114,21.449959,86.13759,287,0,1,default
18883,136294,26.617714000000003,85.40556,68,0,0,default
19675,154033,27.249709999999997,84.07638,103,0,0,default
31806,675364,21.284912,83.33152,236,0,1,default
11597,82234,24.674019,86.38031,236,0,0,default
28730,655067,20.678176999999998,85.45822,112,0,1,default
30384,665159,20.98185,84.54256,184,0,1,default
17274,122985,26.141388,86.26215,50,0,0,default
17972,128864,26.353333000000003,84.81482,66,0,0,default
2956,19998,22.399498,86.61661,89,0,0,default
12001,85139,24.781334,84.63759,102,0,0,default
30789,667907,21.064567999999998,83.685974,155,0,1,default
27463,647689,20.45694,83.80412,444,0,1,default
31572,673499,21.229858,83.62689,171,0,1,default
32619,681100,21.449959,85.72406,511,0,1,default
35295,694670,22.299682999999998,88.175674,6,0,1,default
17914,128156,26.326874,85.78956,53,0,0,default
7219,54033,23.649948000000002,85.11019,601,0,0,default
38939,709046,23.794525,87.26001,87,0,1,default
9877,71133,24.270767000000003,86.79383,230,0,0,default
1905,12582,22.126151999999998,86.43938399999999,324,0,0,default
