gid,latitude,longitude,elevation,timezone,config
55925,20.55,83.95,0,5.5,default
55926,20.65,83.95,0,5.5,default
55927,20.75,83.95,0,5.5,default
55928,20.85,83.95,0,5.5,default
55929,20.95,83.95,0,5.5,default
55930,21.05,83.95,0,5.5,default
55931,21.15,83.95,0,5.5,default
55932,21.25,83.95,0,5.5,default
55933,21.35,83.95,0,5.5,default
55934,21.45,83.95,0,5.5,default
55935,21.55,83.95,0,5.5,default
55936,21.65,83.95,0,5.5,default
55937,21.75,83.95,0,5.5,default
55938,21.85,83.95,0,5.5,default
55939,21.95,83.95,0,5.5,default
55940,22.05,83.95,0,5.5,default
55941,22.15,83.95,0,5.5,default
55942,22.25,83.95,0,5.5,default
55943,22.35,83.95,0,5.5,default
55956,23.65,83.95,0,5.5,default
55957,23.75,83.95,0,5.5,default
55958,23.85,83.95,0,5.5,default
55959,23.95,83.95,0,5.5,default
55960,24.05,83.95,0,5.5,default
55961,24.15,83.95,0,5.5,default
55962,24.25,83.95,0,5.5,default
55963,24.35,83.95,0,5.5,default
55964,24.45,83.95,0,5.5,default
55965,24.55,83.95,0,5.5,default
55966,24.65,83.95,0,5.5,default
55967,24.75,83.95,0,5.5,default
55968,24.85,83.95,0,5.5,default
55969,24.95,83.95,0,5.5,default
55970,25.05,83.95,0,5.5,default
55971,25.15,83.95,0,5.5,default
55972,25.25,83.95,0,5.5,default
55973,25.35,83.95,0,5.5,default
55974,25.45,83.95,0,5.5,default
55975,25.55,83.95,0,5.5,default
55984,26.45,83.95,0,5.5,default
55992,27.25,83.95,0,5.5,default
55993,27.35,83.95,0,5.5,default
56238,18.85,84.05,0,5.5,default
56239,18.95,84.05,0,5.5,default
56240,19.05,84.05,0,5.5,default
56241,19.15,84.05,0,5.5,default
56242,19.25,84.05,0,5.5,default
56243,19.35,84.05,0,5.5,default
56244,19.45,84.05,0,5.5,default
56245,19.55,84.05,0,5.5,default
56246,19.65,84.05,0,5.5,default
56247,19.75,84.05,0,5.5,default
56248,19.85,84.05,0,5.5,default
56249,19.95,84.05,0,5.5,default
56250,20.05,84.05,0,5.5,default
56251,20.15,84.05,0,5.5,default
56252,20.25,84.05,0,5.5,default
56253,20.35,84.05,0,5.5,default
56254,20.45,84.05,0,5.5,default
56255,20.55,84.05,0,5.5,default
56256,20.65,84.05,0,5.5,default
56257,20.75,84.05,0,5.5,default
56258,20.85,84.05,0,5.5,default
56259,20.95,84.05,0,5.5,default
56260,21.05,84.05,0,5.5,default
56261,21.15,84.05,0,5.5,default
56262,21.25,84.05,0,5.5,default
56263,21.35,84.05,0,5.5,default
56264,21.45,84.05,0,5.5,default
56265,21.55,84.05,0,5.5,default
56266,21.65,84.05,0,5.5,default
56267,21.75,84.05,0,5.5,default
56268,21.85,84.05,0,5.5,default
56269,21.95,84.05,0,5.5,default
56270,22.05,84.05,0,5.5,default
56271,22.15,84.05,0,5.5,default
56272,22.25,84.05,0,5.5,default
56273,22.35,84.05,0,5.5,default
56274,22.45,84.05,0,5.5,default
56275,22.55,84.05,0,5.5,default
56281,23.15,84.05,0,5.5,default
56284,23.45,84.05,0,5.5,default
56285,23.55,84.05,0,5.5,default
56286,23.65,84.05,0,5.5,default
56287,23.75,84.05,0,5.5,default
56288,23.85,84.05,0,5.5,default
56289,23.95,84.05,0,5.5,default
56290,24.05,84.05,0,5.5,default
56291,24.15,84.05,0,5.5,default
56292,24.25,84.05,0,5.5,default
56293,24.35,84.05,0,5.5,default
56294,24.45,84.05,0,5.5,default
56295,24.55,84.05,0,5.5,default
56296,24.65,84.05,0,5.5,default
56297,24.75,84.05,0,5.5,default
56298,24.85,84.05,0,5.5,default
56299,24.95,84.05,0,5.5,default
56300,25.05,84.05,0,5.5,default
56301,25.15,84.05,0,5.5,default
56302,25.25,84.05,0,5.5,default
56303,25.35,84.05,0,5.5,default
56304,25.45,84.05,0,5.5,default
56305,25.55,84.05,0,5.5,default
56311,26.15,84.05,0,5.5,default
56314,26.45,84.05,0,5.5,default
56315,26.55,84.05,0,5.5,default
56319,26.95,84.05,0,5.5,default
56320,27.05,84.05,0,5.5,default
56321,27.15,84.05,0,5.5,default
56322,27.25,84.05,0,5.5,default
56323,27.35,84.05,0,5.5,default
56568,18.85,84.15,0,5.5,default
56569,18.95,84.15,0,5.5,default
56570,19.05,84.15,0,5.5,default
56571,19.15,84.15,0,5.5,default
56572,19.25,84.15,0,5.5,default
56573,19.35,84.15,0,5.5,default
56574,19.45,84.15,0,5.5,default
56575,19.55,84.15,0,5.5,default
56576,19.65,84.15,0,5.5,default
56577,19.75,84.15,0,5.5,default
56578,19.85,84.15,0,5.5,default
56579,19.95,84.15,0,5.5,default
56580,20.05,84.15,0,5.5,default
56581,20.15,84.15,0,5.5,default
56582,20.25,84.15,0,5.5,default
56583,20.35,84.15,0,5.5,default
56584,20.45,84.15,0,5.5,default
56585,20.55,84.15,0,5.5,default
56586,20.65,84.15,0,5.5,default
