gid,latitude,longitude,elevation,timezone,config
28119,11.95,75.55,0,5.5,default
28120,12.05,75.55,0,5.5,default
28121,12.15,75.55,0,5.5,default
28122,12.25,75.55,0,5.5,default
28123,12.35,75.55,0,5.5,default
28124,12.45,75.55,0,5.5,default
28125,12.55,75.55,0,5.5,default
28126,12.65,75.55,0,5.5,default
28127,12.75,75.55,0,5.5,default
28128,12.85,75.55,0,5.5,default
28129,12.95,75.55,0,5.5,default
28130,13.05,75.55,0,5.5,default
28131,13.15,75.55,0,5.5,default
28132,13.25,75.55,0,5.5,default
28133,13.35,75.55,0,5.5,default
28134,13.45,75.55,0,5.5,default
28135,13.55,75.55,0,5.5,default
28136,13.65,75.55,0,5.5,default
28137,13.75,75.55,0,5.5,default
28138,13.85,75.55,0,5.5,default
28139,13.95,75.55,0,5.5,default
28140,14.05,75.55,0,5.5,default
28141,14.15,75.55,0,5.5,default
28142,14.25,75.55,0,5.5,default
28143,14.35,75.55,0,5.5,default
28144,14.45,75.55,0,5.5,default
28145,14.55,75.55,0,5.5,default
28146,14.65,75.55,0,5.5,default
28147,14.75,75.55,0,5.5,default
28148,14.85,75.55,0,5.5,default
28149,14.95,75.55,0,5.5,default
28150,15.05,75.55,0,5.5,default
28151,15.15,75.55,0,5.5,default
28152,15.25,75.55,0,5.5,default
28153,15.35,75.55,0,5.5,default
28154,15.45,75.55,0,5.5,default
28155,15.55,75.55,0,5.5,default
28156,15.65,75.55,0,5.5,default
28157,15.75,75.55,0,5.5,default
28158,15.85,75.55,0,5.5,default
28159,15.95,75.55,0,5.5,default
28160,16.05,75.55,0,5.5,default
28161,16.15,75.55,0,5.5,default
28162,16.25,75.55,0,5.5,default
28163,16.35,75.55,0,5.5,default
28164,16.45,75.55,0,5.5,default
28165,16.55,75.55,0,5.5,default
28166,16.65,75.55,0,5.5,default
28167,16.75,75.55,0,5.5,default
28168,16.85,75.55,0,5.5,default
28169,16.95,75.55,0,5.5,default
28445,11.55,75.65,0,5.5,default
28446,11.65,75.65,0,5.5,default
28447,11.75,75.65,0,5.5,default
28448,11.85,75.65,0,5.5,default
28449,11.95,75.65,0,5.5,default
28450,12.05,75.65,0,5.5,default
28451,12.15,75.65,0,5.5,default
28452,12.25,75.65,0,5.5,default
28453,12.35,75.65,0,5.5,default
28454,12.45,75.65,0,5.5,default
28455,12.55,75.65,0,5.5,default
28456,12.65,75.65,0,5.5,default
28457,12.75,75.65,0,5.5,default
28458,12.85,75.65,0,5.5,default
28459,12.95,75.65,0,5.5,default
28460,13.05,75.65,0,5.5,default
28461,13.15,75.65,0,5.5,default
28462,13.25,75.65,0,5.5,default
28463,13.35,75.65,0,5.5,default
28464,13.45,75.65,0,5.5,default
28465,13.55,75.65,0,5.5,default
28466,13.65,75.65,0,5.5,default
28467,13.75,75.65,0,5.5,default
28468,13.85,75.65,0,5.5,default
28469,13.95,75.65,0,5.5,default
28470,14.05,75.65,0,5.5,default
28471,14.15,75.65,0,5.5,default
28472,14.25,75.65,0,5.5,default
28473,14.35,75.65,0,5.5,default
28474,14.45,75.65,0,5.5,default
28475,14.55,75.65,0,5.5,default
28476,14.65,75.65,0,5.5,default
28477,14.75,75.65,0,5.5,default
28478,14.85,75.65,0,5.5,default
28479,14.95,75.65,0,5.5,default
28480,15.05,75.65,0,5.5,default
28481,15.15,75.65,0,5.5,default
28482,15.25,75.65,0,5.5,default
28483,15.35,75.65,0,5.5,default
