gid,latitude,longitude,elevation,timezone,config
84020,25.05,92.45,0,5.5,default
84021,25.15,92.45,0,5.5,default
84022,25.25,92.45,0,5.5,default
84023,25.35,92.45,0,5.5,default
84024,25.45,92.45,0,5.5,default
84025,25.55,92.45,0,5.5,default
84026,25.65,92.45,0,5.5,default
84027,25.75,92.45,0,5.5,default
84028,25.85,92.45,0,5.5,default
84029,25.95,92.45,0,5.5,default
84030,26.05,92.45,0,5.5,default
84031,26.15,92.45,0,5.5,default
84032,26.25,92.45,0,5.5,default
84033,26.35,92.45,0,5.5,default
84034,26.45,92.45,0,5.5,default
84035,26.55,92.45,0,5.5,default
84036,26.65,92.45,0,5.5,default
84037,26.75,92.45,0,5.5,default
84038,26.85,92.45,0,5.5,default
84039,26.95,92.45,0,5.5,default
84040,27.05,92.45,0,5.5,default
84041,27.15,92.45,0,5.5,default
84042,27.25,92.45,0,5.5,default
84043,27.35,92.45,0,5.5,default
84044,27.45,92.45,0,5.5,default
84045,27.55,92.45,0,5.5,default
84046,27.65,92.45,0,5.5,default
84047,27.75,92.45,0,5.5,default
84325,22.55,92.55,0,5.5,default
84326,22.65,92.55,0,5.5,default
84327,22.75,92.55,0,5.5,default
84328,22.85,92.55,0,5.5,default
84329,22.95,92.55,0,5.5,default
84330,23.05,92.55,0,5.5,default
84331,23.15,92.55,0,5.5,default
84332,23.25,92.55,0,5.5,default
84333,23.35,92.55,0,5.5,default
84334,23.45,92.55,0,5.5,default
84335,23.55,92.55,0,5.5,default
84336,23.65,92.55,0,5.5,default
84337,23.75,92.55,0,5.5,default
84338,23.85,92.55,0,5.5,default
84339,23.95,92.55,0,5.5,default
84340,24.05,92.55,0,5.5,default
84341,24.15,92.55,0,5.5,default
84342,24.25,92.55,0,5.5,default
84343,24.35,92.55,0,5.5,default
84344,24.45,92.55,0,5.5,default
84345,24.55,92.55,0,5.5,default
84346,24.65,92.55,0,5.5,default
84347,24.75,92.55,0,5.5,default
84348,24.85,92.55,0,5.5,default
84349,24.95,92.55,0,5.5,default
84350,25.05,92.55,0,5.5,default
84351,25.15,92.55,0,5.5,default
84352,25.25,92.55,0,5.5,default
84353,25.35,92.55,0,5.5,default
84354,25.45,92.55,0,5.5,default
84355,25.55,92.55,0,5.5,default
84356,25.65,92.55,0,5.5,default
84357,25.75,92.55,0,5.5,default
84358,25.85,92.55,0,5.5,default
84359,25.95,92.55,0,5.5,default
84360,26.05,92.55,0,5.5,default
84361,26.15,92.55,0,5.5,default
84362,26.25,92.55,0,5.5,default
84363,26.35,92.55,0,5.5,default
84364,26.45,92.55,0,5.5,default
84365,26.55,92.55,0,5.5,default
84366,26.65,92.55,0,5.5,default
84367,26.75,92.55,0,5.5,default
84368,26.85,92.55,0,5.5,default
84369,26.95,92.55,0,5.5,default
84370,27.05,92.55,0,5.5,default
84371,27.15,92.55,0,5.5,default
84372,27.25,92.55,0,5.5,default
84373,27.35,92.55,0,5.5,default
84374,27.45,92.55,0,5.5,default
84375,27.55,92.55,0,5.5,default
84376,27.65,92.55,0,5.5,default
84377,27.75,92.55,0,5.5,default
84650,22.05,92.65,0,5.5,default
84651,22.15,92.65,0,5.5,default
84652,22.25,92.65,0,5.5,default
84653,22.35,92.65,0,5.5,default
84654,22.45,92.65,0,5.5,default
84655,22.55,92.65,0,5.5,default
