,gid,latitude,longitude,elevation,timezone,config
2132,23272,22.25,74.05,0,5.5,default
2133,23273,22.35,74.05,0,5.5,default
2134,23274,22.45,74.05,0,5.5,default
2135,23275,22.55,74.05,0,5.5,default
2136,23276,22.65,74.05,0,5.5,default
2137,23277,22.75,74.05,0,5.5,default
2138,23278,22.85,74.05,0,5.5,default
2139,23279,22.95,74.05,0,5.5,default
2140,23280,23.05,74.05,0,5.5,default
2141,23281,23.15,74.05,0,5.5,default
2142,23282,23.25,74.05,0,5.5,default
2143,23529,14.95,74.15,0,5.5,default
2144,23530,15.05,74.15,0,5.5,default
2145,23531,15.15,74.15,0,5.5,default
2146,23532,15.25,74.15,0,5.5,default
2147,23533,15.35,74.15,0,5.5,default
2148,23534,15.45,74.15,0,5.5,default
2149,23535,15.55,74.15,0,5.5,default
2150,23537,15.75,74.15,0,5.5,default
2151,23538,15.85,74.15,0,5.5,default
2152,23539,15.95,74.15,0,5.5,default
2153,23540,16.05,74.15,0,5.5,default
2154,23541,16.15,74.15,0,5.5,default
2155,23542,16.25,74.15,0,5.5,default
2156,23543,16.35,74.15,0,5.5,default
2157,23544,16.45,74.15,0,5.5,default
2158,23545,16.55,74.15,0,5.5,default
2159,23546,16.65,74.15,0,5.5,default
2160,23547,16.75,74.15,0,5.5,default
2161,23548,16.85,74.15,0,5.5,default
2162,23549,16.95,74.15,0,5.5,default
2163,23550,17.05,74.15,0,5.5,default
2164,23551,17.15,74.15,0,5.5,default
2165,23552,17.25,74.15,0,5.5,default
2166,23553,17.35,74.15,0,5.5,default
2167,23554,17.45,74.15,0,5.5,default
2168,23555,17.55,74.15,0,5.5,default
2169,23556,17.65,74.15,0,5.5,default
2170,23557,17.75,74.15,0,5.5,default
2171,23558,17.85,74.15,0,5.5,default
2172,23559,17.95,74.15,0,5.5,default
2173,23560,18.05,74.15,0,5.5,default
2174,23561,18.15,74.15,0,5.5,default
2175,23562,18.25,74.15,0,5.5,default
2176,23563,18.35,74.15,0,5.5,default
2177,23564,18.45,74.15,0,5.5,default
2178,23565,18.55,74.15,0,5.5,default
2179,23566,18.65,74.15,0,5.5,default
2180,23567,18.75,74.15,0,5.5,default
2181,23568,18.85,74.15,0,5.5,default
2182,23569,18.95,74.15,0,5.5,default
2183,23570,19.05,74.15,0,5.5,default
2184,23571,19.15,74.15,0,5.5,default
2185,23572,19.25,74.15,0,5.5,default
2186,23573,19.35,74.15,0,5.5,default
2187,23574,19.45,74.15,0,5.5,default
2188,23575,19.55,74.15,0,5.5,default
2189,23576,19.65,74.15,0,5.5,default
2190,23577,19.75,74.15,0,5.5,default
2191,23578,19.85,74.15,0,5.5,default
2192,23579,19.95,74.15,0,5.5,default
2193,23580,20.05,74.15,0,5.5,default
2194,23581,20.15,74.15,0,5.5,default
2195,23582,20.25,74.15,0,5.5,default
2196,23583,20.35,74.15,0,5.5,default
2197,23584,20.45,74.15,0,5.5,default
2198,23585,20.55,74.15,0,5.5,default
2199,23586,20.65,74.15,0,5.5,default
2200,23587,20.75,74.15,0,5.5,default
2201,23588,20.85,74.15,0,5.5,default
2202,23589,20.95,74.15,0,5.5,default
2203,23590,21.05,74.15,0,5.5,default
2204,23591,21.15,74.15,0,5.5,default
2205,23592,21.25,74.15,0,5.5,default
2206,23593,21.35,74.15,0,5.5,default
2207,23594,21.45,74.15,0,5.5,default
2208,23595,21.55,74.15,0,5.5,default
2209,23596,21.65,74.15,0,5.5,default
2210,23597,21.75,74.15,0,5.5,default
2211,23598,21.85,74.15,0,5.5,default
2212,23599,21.95,74.15,0,5.5,default
2213,23600,22.05,74.15,0,5.5,default
2214,23601,22.15,74.15,0,5.5,default
2215,23602,22.25,74.15,0,5.5,default
2216,23603,22.35,74.15,0,5.5,default
2217,23604,22.45,74.15,0,5.5,default
2218,23605,22.55,74.15,0,5.5,default
2219,23606,22.65,74.15,0,5.5,default
2220,23607,22.75,74.15,0,5.5,default
2221,23608,22.85,74.15,0,5.5,default
2222,23609,22.95,74.15,0,5.5,default
2223,23610,23.05,74.15,0,5.5,default
2224,23611,23.15,74.15,0,5.5,default
2225,23860,15.05,74.25,0,5.5,default
2226,23861,15.15,74.25,0,5.5,default
2227,23862,15.25,74.25,0,5.5,default
2228,23863,15.35,74.25,0,5.5,default
2229,23864,15.45,74.25,0,5.5,default
2230,23865,15.55,74.25,0,5.5,default
2231,23866,15.65,74.25,0,5.5,default
2232,23867,15.75,74.25,0,5.5,default
2233,23868,15.85,74.25,0,5.5,default
2234,23869,15.95,74.25,0,5.5,default
2235,23870,16.05,74.25,0,5.5,default
2236,23871,16.15,74.25,0,5.5,default
2237,23872,16.25,74.25,0,5.5,default
2238,23873,16.35,74.25,0,5.5,default
2239,23874,16.45,74.25,0,5.5,default
2240,23875,16.55,74.25,0,5.5,default
2241,23876,16.65,74.25,0,5.5,default
2242,23877,16.75,74.25,0,5.5,default
2243,23878,16.85,74.25,0,5.5,default
2244,23879,16.95,74.25,0,5.5,default
2245,23880,17.05,74.25,0,5.5,default
2246,23881,17.15,74.25,0,5.5,default
2247,23882,17.25,74.25,0,5.5,default
2248,23883,17.35,74.25,0,5.5,default
2249,23884,17.45,74.25,0,5.5,default
2250,23885,17.55,74.25,0,5.5,default
2251,23886,17.65,74.25,0,5.5,default
2252,23887,17.75,74.25,0,5.5,default
2253,23888,17.85,74.25,0,5.5,default
2254,23889,17.95,74.25,0,5.5,default
2255,23890,18.05,74.25,0,5.5,default
2256,23891,18.15,74.25,0,5.5,default
2257,23892,18.25,74.25,0,5.5,default
2258,23893,18.35,74.25,0,5.5,default
2259,23894,18.45,74.25,0,5.5,default
2260,23895,18.55,74.25,0,5.5,default
2261,23896,18.65,74.25,0,5.5,default
2262,23897,18.75,74.25,0,5.5,default
2263,23898,18.85,74.25,0,5.5,default
2264,23899,18.95,74.25,0,5.5,default
2265,23900,19.05,74.25,0,5.5,default
2266,23901,19.15,74.25,0,5.5,default
2267,23902,19.25,74.25,0,5.5,default
2268,23903,19.35,74.25,0,5.5,default
2269,23904,19.45,74.25,0,5.5,default
2270,23905,19.55,74.25,0,5.5,default
2271,23906,19.65,74.25,0,5.5,default
2272,23907,19.75,74.25,0,5.5,default
2273,23908,19.85,74.25,0,5.5,default
2274,23909,19.95,74.25,0,5.5,default
2275,23910,20.05,74.25,0,5.5,default
2276,23911,20.15,74.25,0,5.5,default
2277,23912,20.25,74.25,0,5.5,default
2278,23913,20.35,74.25,0,5.5,default
2279,23914,20.45,74.25,0,5.5,default
2280,23915,20.55,74.25,0,5.5,default
2281,23916,20.65,74.25,0,5.5,default
2282,23917,20.75,74.25,0,5.5,default
2283,23918,20.85,74.25,0,5.5,default
2284,23919,20.95,74.25,0,5.5,default
2285,23920,21.05,74.25,0,5.5,default
2286,23921,21.15,74.25,0,5.5,default
2287,23922,21.25,74.25,0,5.5,default
2288,23923,21.35,74.25,0,5.5,default
2289,23924,21.45,74.25,0,5.5,default
2290,23925,21.55,74.25,0,5.5,default
2291,23926,21.65,74.25,0,5.5,default
2292,23927,21.75,74.25,0,5.5,default
2293,23928,21.85,74.25,0,5.5,default
2294,23929,21.95,74.25,0,5.5,default
2295,23930,22.05,74.25,0,5.5,default
2296,23931,22.15,74.25,0,5.5,default
2297,23932,22.25,74.25,0,5.5,default
2298,23933,22.35,74.25,0,5.5,default
2299,23934,22.45,74.25,0,5.5,default
2300,23935,22.55,74.25,0,5.5,default
2301,23936,22.65,74.25,0,5.5,default
2302,23937,22.75,74.25,0,5.5,default
2303,23938,22.85,74.25,0,5.5,default
2304,23939,22.95,74.25,0,5.5,default
2305,23940,23.05,74.25,0,5.5,default
2306,23941,23.15,74.25,0,5.5,default
2307,24199,15.95,74.35,0,5.5,default
2308,24200,16.05,74.35,0,5.5,default
2309,24201,16.15,74.35,0,5.5,default
2310,24202,16.25,74.35,0,5.5,default
2311,24205,16.55,74.35,0,5.5,default
2312,24206,16.65,74.35,0,5.5,default
2313,24207,16.75,74.35,0,5.5,default
2314,24208,16.85,74.35,0,5.5,default
2315,24209,16.95,74.35,0,5.5,default
2316,24210,17.05,74.35,0,5.5,default
2317,24211,17.15,74.35,0,5.5,default
2318,24212,17.25,74.35,0,5.5,default
2319,24213,17.35,74.35,0,5.5,default
2320,24214,17.45,74.35,0,5.5,default
2321,24215,17.55,74.35,0,5.5,default
2322,24216,17.65,74.35,0,5.5,default
2323,24217,17.75,74.35,0,5.5,default
2324,24218,17.85,74.35,0,5.5,default
2325,24219,17.95,74.35,0,5.5,default
2326,24220,18.05,74.35,0,5.5,default
2327,24221,18.15,74.35,0,5.5,default
2328,24222,18.25,74.35,0,5.5,default
2329,24223,18.35,74.35,0,5.5,default
2330,24224,18.45,74.35,0,5.5,default
2331,24225,18.55,74.35,0,5.5,default
2332,24226,18.65,74.35,0,5.5,default
2333,24227,18.75,74.35,0,5.5,default
2334,24228,18.85,74.35,0,5.5,default
2335,24229,18.95,74.35,0,5.5,default
2336,24230,19.05,74.35,0,5.5,default
2337,24231,19.15,74.35,0,5.5,default
2338,24232,19.25,74.35,0,5.5,default
2339,24233,19.35,74.35,0,5.5,default
2340,24234,19.45,74.35,0,5.5,default
2341,24235,19.55,74.35,0,5.5,default
2342,24236,19.65,74.35,0,5.5,default
2343,24237,19.75,74.35,0,5.5,default
2344,24238,19.85,74.35,0,5.5,default
2345,24239,19.95,74.35,0,5.5,default
2346,24240,20.05,74.35,0,5.5,default
2347,24241,20.15,74.35,0,5.5,default
2348,24242,20.25,74.35,0,5.5,default
2349,24243,20.35,74.35,0,5.5,default
2350,24244,20.45,74.35,0,5.5,default
2351,24245,20.55,74.35,0,5.5,default
2352,24246,20.65,74.35,0,5.5,default
2353,24247,20.75,74.35,0,5.5,default
2354,24248,20.85,74.35,0,5.5,default
2355,24249,20.95,74.35,0,5.5,default
2356,24250,21.05,74.35,0,5.5,default
2357,24251,21.15,74.35,0,5.5,default
2358,24252,21.25,74.35,0,5.5,default
2359,24253,21.35,74.35,0,5.5,default
2360,24254,21.45,74.35,0,5.5,default
2361,24255,21.55,74.35,0,5.5,default
2362,24256,21.65,74.35,0,5.5,default
2363,24257,21.75,74.35,0,5.5,default
2364,24258,21.85,74.35,0,5.5,default
2365,24259,21.95,74.35,0,5.5,default
2366,24260,22.05,74.35,0,5.5,default
2367,24261,22.15,74.35,0,5.5,default
2368,24262,22.25,74.35,0,5.5,default
2369,24263,22.35,74.35,0,5.5,default
2370,24264,22.45,74.35,0,5.5,default
2371,24265,22.55,74.35,0,5.5,default
2372,24266,22.65,74.35,0,5.5,default
2373,24267,22.75,74.35,0,5.5,default
2374,24268,22.85,74.35,0,5.5,default
2375,24269,22.95,74.35,0,5.5,default
2376,24270,23.05,74.35,0,5.5,default
2377,24530,16.05,74.45,0,5.5,default
2378,24531,16.15,74.45,0,5.5,default
2379,24536,16.65,74.45,0,5.5,default
2380,24537,16.75,74.45,0,5.5,default
2381,24538,16.85,74.45,0,5.5,default
2382,24539,16.95,74.45,0,5.5,default
2383,24540,17.05,74.45,0,5.5,default
2384,24541,17.15,74.45,0,5.5,default
2385,24542,17.25,74.45,0,5.5,default
2386,24543,17.35,74.45,0,5.5,default
2387,24544,17.45,74.45,0,5.5,default
2388,24545,17.55,74.45,0,5.5,default
2389,24546,17.65,74.45,0,5.5,default
2390,24547,17.75,74.45,0,5.5,default
2391,24548,17.85,74.45,0,5.5,default
2392,24549,17.95,74.45,0,5.5,default
2393,24550,18.05,74.45,0,5.5,default
2394,24551,18.15,74.45,0,5.5,default
2395,24552,18.25,74.45,0,5.5,default
2396,24553,18.35,74.45,0,5.5,default
2397,24554,18.45,74.45,0,5.5,default
2398,24555,18.55,74.45,0,5.5,default
2399,24556,18.65,74.45,0,5.5,default
2400,24557,18.75,74.45,0,5.5,default
2401,24558,18.85,74.45,0,5.5,default
2402,24559,18.95,74.45,0,5.5,default
2403,24560,19.05,74.45,0,5.5,default
2404,24561,19.15,74.45,0,5.5,default
2405,24562,19.25,74.45,0,5.5,default
2406,24563,19.35,74.45,0,5.5,default
2407,24564,19.45,74.45,0,5.5,default
2408,24565,19.55,74.45,0,5.5,default
2409,24566,19.65,74.45,0,5.5,default
2410,24567,19.75,74.45,0,5.5,default
2411,24568,19.85,74.45,0,5.5,default
2412,24569,19.95,74.45,0,5.5,default
2413,24570,20.05,74.45,0,5.5,default
2414,24571,20.15,74.45,0,5.5,default
2415,24572,20.25,74.45,0,5.5,default
2416,24573,20.35,74.45,0,5.5,default
2417,24574,20.45,74.45,0,5.5,default
2418,24575,20.55,74.45,0,5.5,default
2419,24576,20.65,74.45,0,5.5,default
2420,24577,20.75,74.45,0,5.5,default
2421,24578,20.85,74.45,0,5.5,default
2422,24579,20.95,74.45,0,5.5,default
2423,24580,21.05,74.45,0,5.5,default
2424,24581,21.15,74.45,0,5.5,default
2425,24582,21.25,74.45,0,5.5,default
2426,24583,21.35,74.45,0,5.5,default
2427,24584,21.45,74.45,0,5.5,default
2428,24585,21.55,74.45,0,5.5,default
2429,24586,21.65,74.45,0,5.5,default
2430,24587,21.75,74.45,0,5.5,default
2431,24588,21.85,74.45,0,5.5,default
2432,24589,21.95,74.45,0,5.5,default
2433,24590,22.05,74.45,0,5.5,default
2434,24591,22.15,74.45,0,5.5,default
2435,24592,22.25,74.45,0,5.5,default
2436,24593,22.35,74.45,0,5.5,default
2437,24594,22.45,74.45,0,5.5,default
2438,24595,22.55,74.45,0,5.5,default
2439,24596,22.65,74.45,0,5.5,default
2440,24597,22.75,74.45,0,5.5,default
2441,24598,22.85,74.45,0,5.5,default
2442,24599,22.95,74.45,0,5.5,default
2443,24600,23.05,74.45,0,5.5,default
2444,24866,16.65,74.55,0,5.5,default
2445,24867,16.75,74.55,0,5.5,default
2446,24868,16.85,74.55,0,5.5,default
2447,24869,16.95,74.55,0,5.5,default
2448,24870,17.05,74.55,0,5.5,default
2449,24871,17.15,74.55,0,5.5,default
2450,24872,17.25,74.55,0,5.5,default
2451,24873,17.35,74.55,0,5.5,default
2452,24874,17.45,74.55,0,5.5,default
2453,24875,17.55,74.55,0,5.5,default
2454,24876,17.65,74.55,0,5.5,default
2455,24877,17.75,74.55,0,5.5,default
2456,24878,17.85,74.55,0,5.5,default
2457,24879,17.95,74.55,0,5.5,default
2458,24880,18.05,74.55,0,5.5,default
2459,24881,18.15,74.55,0,5.5,default
2460,24882,18.25,74.55,0,5.5,default
2461,24883,18.35,74.55,0,5.5,default
2462,24884,18.45,74.55,0,5.5,default
2463,24885,18.55,74.55,0,5.5,default
2464,24886,18.65,74.55,0,5.5,default
2465,24887,18.75,74.55,0,5.5,default
2466,24888,18.85,74.55,0,5.5,default
2467,24889,18.95,74.55,0,5.5,default
2468,24890,19.05,74.55,0,5.5,default
2469,24891,19.15,74.55,0,5.5,default
2470,24892,19.25,74.55,0,5.5,default
2471,24893,19.35,74.55,0,5.5,default
2472,24894,19.45,74.55,0,5.5,default
2473,24895,19.55,74.55,0,5.5,default
2474,24896,19.65,74.55,0,5.5,default
2475,24897,19.75,74.55,0,5.5,default
2476,24898,19.85,74.55,0,5.5,default
2477,24899,19.95,74.55,0,5.5,default
2478,24900,20.05,74.55,0,5.5,default
2479,24901,20.15,74.55,0,5.5,default
2480,24902,20.25,74.55,0,5.5,default
2481,24903,20.35,74.55,0,5.5,default
2482,24904,20.45,74.55,0,5.5,default
2483,24905,20.55,74.55,0,5.5,default
2484,24906,20.65,74.55,0,5.5,default
2485,24907,20.75,74.55,0,5.5,default
2486,24908,20.85,74.55,0,5.5,default
2487,24909,20.95,74.55,0,5.5,default
2488,24910,21.05,74.55,0,5.5,default
2489,24911,21.15,74.55,0,5.5,default
2490,24912,21.25,74.55,0,5.5,default
2491,24913,21.35,74.55,0,5.5,default
2492,24914,21.45,74.55,0,5.5,default
2493,24915,21.55,74.55,0,5.5,default
2494,24916,21.65,74.55,0,5.5,default
2495,24917,21.75,74.55,0,5.5,default
2496,24918,21.85,74.55,0,5.5,default
2497,24919,21.95,74.55,0,5.5,default
2498,24920,22.05,74.55,0,5.5,default
2499,24921,22.15,74.55,0,5.5,default
2500,24922,22.25,74.55,0,5.5,default
2501,24923,22.35,74.55,0,5.5,default
2502,24924,22.45,74.55,0,5.5,default
2503,24925,22.55,74.55,0,5.5,default
2504,24926,22.65,74.55,0,5.5,default
2505,24927,22.75,74.55,0,5.5,default
2506,24928,22.85,74.55,0,5.5,default
2507,24929,22.95,74.55,0,5.5,default
2508,24930,23.05,74.55,0,5.5,default
2509,24933,23.35,74.55,0,5.5,default
2510,25196,16.65,74.65,0,5.5,default
2511,25197,16.75,74.65,0,5.5,default
2512,25198,16.85,74.65,0,5.5,default
2513,25199,16.95,74.65,0,5.5,default
2514,25200,17.05,74.65,0,5.5,default
2515,25201,17.15,74.65,0,5.5,default
2516,25202,17.25,74.65,0,5.5,default
2517,25203,17.35,74.65,0,5.5,default
2518,25204,17.45,74.65,0,5.5,default
2519,25205,17.55,74.65,0,5.5,default
2520,25206,17.65,74.65,0,5.5,default
2521,25207,17.75,74.65,0,5.5,default
2522,25208,17.85,74.65,0,5.5,default
2523,25209,17.95,74.65,0,5.5,default
2524,25210,18.05,74.65,0,5.5,default
2525,25211,18.15,74.65,0,5.5,default
2526,25212,18.25,74.65,0,5.5,default
2527,25213,18.35,74.65,0,5.5,default
2528,25214,18.45,74.65,0,5.5,default
2529,25215,18.55,74.65,0,5.5,default
2530,25216,18.65,74.65,0,5.5,default
2531,25217,18.75,74.65,0,5.5,default
2532,25218,18.85,74.65,0,5.5,default
2533,25219,18.95,74.65,0,5.5,default
2534,25220,19.05,74.65,0,5.5,default
2535,25221,19.15,74.65,0,5.5,default
2536,25222,19.25,74.65,0,5.5,default
2537,25223,19.35,74.65,0,5.5,default
2538,25224,19.45,74.65,0,5.5,default
2539,25225,19.55,74.65,0,5.5,default
2540,25226,19.65,74.65,0,5.5,default
2541,25227,19.75,74.65,0,5.5,default
2542,25228,19.85,74.65,0,5.5,default
2543,25229,19.95,74.65,0,5.5,default
2544,25230,20.05,74.65,0,5.5,default
2545,25231,20.15,74.65,0,5.5,default
2546,25232,20.25,74.65,0,5.5,default
2547,25233,20.35,74.65,0,5.5,default
2548,25234,20.45,74.65,0,5.5,default
2549,25235,20.55,74.65,0,5.5,default
2550,25236,20.65,74.65,0,5.5,default
2551,25237,20.75,74.65,0,5.5,default
2552,25238,20.85,74.65,0,5.5,default
2553,25239,20.95,74.65,0,5.5,default
2554,25240,21.05,74.65,0,5.5,default
2555,25241,21.15,74.65,0,5.5,default
2556,25242,21.25,74.65,0,5.5,default
2557,25243,21.35,74.65,0,5.5,default
2558,25244,21.45,74.65,0,5.5,default
2559,25245,21.55,74.65,0,5.5,default
2560,25246,21.65,74.65,0,5.5,default
2561,25247,21.75,74.65,0,5.5,default
2562,25248,21.85,74.65,0,5.5,default
2563,25249,21.95,74.65,0,5.5,default
2564,25250,22.05,74.65,0,5.5,default
2565,25251,22.15,74.65,0,5.5,default
2566,25252,22.25,74.65,0,5.5,default
2567,25253,22.35,74.65,0,5.5,default
2568,25254,22.45,74.65,0,5.5,default
2569,25255,22.55,74.65,0,5.5,default
2570,25256,22.65,74.65,0,5.5,default
2571,25257,22.75,74.65,0,5.5,default
2572,25258,22.85,74.65,0,5.5,default
2573,25259,22.95,74.65,0,5.5,default
2574,25260,23.05,74.65,0,5.5,default
2575,25261,23.15,74.65,0,5.5,default
2576,25263,23.35,74.65,0,5.5,default
2577,25264,23.45,74.65,0,5.5,default
2578,25527,16.75,74.75,0,5.5,default
2579,25528,16.85,74.75,0,5.5,default
2580,25529,16.95,74.75,0,5.5,default
2581,25530,17.05,74.75,0,5.5,default
2582,25531,17.15,74.75,0,5.5,default
2583,25532,17.25,74.75,0,5.5,default
2584,25533,17.35,74.75,0,5.5,default
2585,25534,17.45,74.75,0,5.5,default
2586,25535,17.55,74.75,0,5.5,default
2587,25536,17.65,74.75,0,5.5,default
2588,25537,17.75,74.75,0,5.5,default
2589,25538,17.85,74.75,0,5.5,default
2590,25539,17.95,74.75,0,5.5,default
2591,25540,18.05,74.75,0,5.5,default
2592,25541,18.15,74.75,0,5.5,default
2593,25542,18.25,74.75,0,5.5,default
2594,25543,18.35,74.75,0,5.5,default
2595,25544,18.45,74.75,0,5.5,default
2596,25545,18.55,74.75,0,5.5,default
2597,25546,18.65,74.75,0,5.5,default
2598,25547,18.75,74.75,0,5.5,default
2599,25548,18.85,74.75,0,5.5,default
2600,25549,18.95,74.75,0,5.5,default
2601,25550,19.05,74.75,0,5.5,default
2602,25551,19.15,74.75,0,5.5,default
2603,25552,19.25,74.75,0,5.5,default
2604,25553,19.35,74.75,0,5.5,default
2605,25554,19.45,74.75,0,5.5,default
2606,25555,19.55,74.75,0,5.5,default
2607,25556,19.65,74.75,0,5.5,default
2608,25557,19.75,74.75,0,5.5,default
2609,25558,19.85,74.75,0,5.5,default
2610,25559,19.95,74.75,0,5.5,default
2611,25560,20.05,74.75,0,5.5,default
2612,25561,20.15,74.75,0,5.5,default
2613,25562,20.25,74.75,0,5.5,default
2614,25563,20.35,74.75,0,5.5,default
2615,25564,20.45,74.75,0,5.5,default
2616,25565,20.55,74.75,0,5.5,default
2617,25566,20.65,74.75,0,5.5,default
2618,25567,20.75,74.75,0,5.5,default
2619,25568,20.85,74.75,0,5.5,default
2620,25569,20.95,74.75,0,5.5,default
2621,25570,21.05,74.75,0,5.5,default
2622,25571,21.15,74.75,0,5.5,default
2623,25572,21.25,74.75,0,5.5,default
2624,25573,21.35,74.75,0,5.5,default
2625,25574,21.45,74.75,0,5.5,default
2626,25575,21.55,74.75,0,5.5,default
2627,25576,21.65,74.75,0,5.5,default
2628,25577,21.75,74.75,0,5.5,default
2629,25578,21.85,74.75,0,5.5,default
2630,25579,21.95,74.75,0,5.5,default
2631,25580,22.05,74.75,0,5.5,default
2632,25581,22.15,74.75,0,5.5,default
2633,25582,22.25,74.75,0,5.5,default
2634,25583,22.35,74.75,0,5.5,default
2635,25584,22.45,74.75,0,5.5,default
2636,25585,22.55,74.75,0,5.5,default
2637,25586,22.65,74.75,0,5.5,default
2638,25587,22.75,74.75,0,5.5,default
2639,25588,22.85,74.75,0,5.5,default
2640,25589,22.95,74.75,0,5.5,default
2641,25590,23.05,74.75,0,5.5,default
2642,25591,23.15,74.75,0,5.5,default
2643,25592,23.25,74.75,0,5.5,default
2644,25593,23.35,74.75,0,5.5,default
2645,25594,23.45,74.75,0,5.5,default
2646,25605,24.55,74.75,0,5.5,default
2647,25858,16.85,74.85,0,5.5,default
2648,25859,16.95,74.85,0,5.5,default
2649,25860,17.05,74.85,0,5.5,default
2650,25861,17.15,74.85,0,5.5,default
2651,25862,17.25,74.85,0,5.5,default
2652,25863,17.35,74.85,0,5.5,default
2653,25864,17.45,74.85,0,5.5,default
2654,25865,17.55,74.85,0,5.5,default
2655,25866,17.65,74.85,0,5.5,default
2656,25867,17.75,74.85,0,5.5,default
2657,25868,17.85,74.85,0,5.5,default
2658,25869,17.95,74.85,0,5.5,default
2659,25870,18.05,74.85,0,5.5,default
2660,25871,18.15,74.85,0,5.5,default
2661,25872,18.25,74.85,0,5.5,default
2662,25873,18.35,74.85,0,5.5,default
2663,25874,18.45,74.85,0,5.5,default
2664,25875,18.55,74.85,0,5.5,default
2665,25876,18.65,74.85,0,5.5,default
2666,25877,18.75,74.85,0,5.5,default
2667,25878,18.85,74.85,0,5.5,default
2668,25879,18.95,74.85,0,5.5,default
2669,25880,19.05,74.85,0,5.5,default
2670,25881,19.15,74.85,0,5.5,default
2671,25882,19.25,74.85,0,5.5,default
2672,25883,19.35,74.85,0,5.5,default
2673,25884,19.45,74.85,0,5.5,default
2674,25885,19.55,74.85,0,5.5,default
2675,25886,19.65,74.85,0,5.5,default
2676,25887,19.75,74.85,0,5.5,default
2677,25888,19.85,74.85,0,5.5,default
2678,25889,19.95,74.85,0,5.5,default
2679,25890,20.05,74.85,0,5.5,default
2680,25891,20.15,74.85,0,5.5,default
2681,25892,20.25,74.85,0,5.5,default
2682,25893,20.35,74.85,0,5.5,default
2683,25894,20.45,74.85,0,5.5,default
2684,25895,20.55,74.85,0,5.5,default
2685,25896,20.65,74.85,0,5.5,default
2686,25897,20.75,74.85,0,5.5,default
2687,25898,20.85,74.85,0,5.5,default
2688,25899,20.95,74.85,0,5.5,default
2689,25900,21.05,74.85,0,5.5,default
2690,25901,21.15,74.85,0,5.5,default
2691,25902,21.25,74.85,0,5.5,default
2692,25903,21.35,74.85,0,5.5,default
2693,25904,21.45,74.85,0,5.5,default
2694,25905,21.55,74.85,0,5.5,default
2695,25906,21.65,74.85,0,5.5,default
2696,25907,21.75,74.85,0,5.5,default
2697,25908,21.85,74.85,0,5.5,default
2698,25909,21.95,74.85,0,5.5,default
2699,25910,22.05,74.85,0,5.5,default
2700,25911,22.15,74.85,0,5.5,default
2701,25912,22.25,74.85,0,5.5,default
2702,25913,22.35,74.85,0,5.5,default
2703,25914,22.45,74.85,0,5.5,default
2704,25915,22.55,74.85,0,5.5,default
2705,25916,22.65,74.85,0,5.5,default
2706,25917,22.75,74.85,0,5.5,default
2707,25918,22.85,74.85,0,5.5,default
2708,25919,22.95,74.85,0,5.5,default
2709,25920,23.05,74.85,0,5.5,default
2710,25921,23.15,74.85,0,5.5,default
2711,25922,23.25,74.85,0,5.5,default
2712,25923,23.35,74.85,0,5.5,default
2713,25924,23.45,74.85,0,5.5,default
2714,25925,23.55,74.85,0,5.5,default
2715,25933,24.35,74.85,0,5.5,default
2716,25935,24.55,74.85,0,5.5,default
2717,25936,24.65,74.85,0,5.5,default
2718,25939,24.95,74.85,0,5.5,default
2719,26189,16.95,74.95,0,5.5,default
2720,26190,17.05,74.95,0,5.5,default
2721,26191,17.15,74.95,0,5.5,default
2722,26192,17.25,74.95,0,5.5,default
2723,26193,17.35,74.95,0,5.5,default
2724,26194,17.45,74.95,0,5.5,default
2725,26195,17.55,74.95,0,5.5,default
2726,26196,17.65,74.95,0,5.5,default
2727,26197,17.75,74.95,0,5.5,default
2728,26198,17.85,74.95,0,5.5,default
2729,26199,17.95,74.95,0,5.5,default
2730,26200,18.05,74.95,0,5.5,default
2731,26201,18.15,74.95,0,5.5,default
2732,26202,18.25,74.95,0,5.5,default
2733,26203,18.35,74.95,0,5.5,default
2734,26204,18.45,74.95,0,5.5,default
2735,26205,18.55,74.95,0,5.5,default
2736,26206,18.65,74.95,0,5.5,default
2737,26207,18.75,74.95,0,5.5,default
2738,26208,18.85,74.95,0,5.5,default
2739,26209,18.95,74.95,0,5.5,default
2740,26210,19.05,74.95,0,5.5,default
2741,26211,19.15,74.95,0,5.5,default
2742,26212,19.25,74.95,0,5.5,default
2743,26213,19.35,74.95,0,5.5,default
2744,26214,19.45,74.95,0,5.5,default
2745,26215,19.55,74.95,0,5.5,default
2746,26216,19.65,74.95,0,5.5,default
2747,26217,19.75,74.95,0,5.5,default
2748,26218,19.85,74.95,0,5.5,default
2749,26219,19.95,74.95,0,5.5,default
2750,26220,20.05,74.95,0,5.5,default
2751,26221,20.15,74.95,0,5.5,default
2752,26222,20.25,74.95,0,5.5,default
2753,26223,20.35,74.95,0,5.5,default
2754,26224,20.45,74.95,0,5.5,default
2755,26225,20.55,74.95,0,5.5,default
2756,26226,20.65,74.95,0,5.5,default
2757,26227,20.75,74.95,0,5.5,default
2758,26228,20.85,74.95,0,5.5,default
2759,26229,20.95,74.95,0,5.5,default
2760,26230,21.05,74.95,0,5.5,default
2761,26231,21.15,74.95,0,5.5,default
2762,26232,21.25,74.95,0,5.5,default
2763,26233,21.35,74.95,0,5.5,default
2764,26234,21.45,74.95,0,5.5,default
2765,26235,21.55,74.95,0,5.5,default
2766,26236,21.65,74.95,0,5.5,default
