gid,latitude,longitude,elevation,offshore,wrf_region,config
2861,21.769989,83.84008,217,0,0,default
2862,21.769989,83.86961,209,0,0,default
2863,21.769989,83.899155,191,0,0,default
2864,21.769989,83.92869,191,0,0,default
2865,21.769989,83.95823,217,0,0,default
2866,21.769989,83.98776,202,0,0,default
2867,21.769989,84.0173,208,0,0,default
2868,21.769989,84.046844,206,0,0,default
2869,21.769989,84.07638,206,0,0,default
2870,21.769989,84.10592,219,0,0,default
2871,21.769989,84.13545,222,0,0,default
2872,21.769989,84.16499,208,0,0,default
2873,21.769989,84.19453,221,0,0,default
2874,21.769989,84.22407,223,0,0,default
2875,21.769989,84.2536,223,0,0,default
2876,21.769989,84.28314,228,0,0,default
2877,21.769989,84.312675,242,0,0,default
2878,21.769989,84.34222,231,0,0,default
2879,21.769989,84.37175,232,0,0,default
2880,21.769989,84.40129,245,0,0,default
2881,21.769989,84.43083,257,0,0,default
2882,21.769989,84.460365,267,0,0,default
2883,21.769989,84.48991,271,0,0,default
2884,21.769989,84.51944,267,0,0,default
2885,21.769989,84.54898,279,0,0,default
2886,21.769989,84.578514,290,0,0,default
2887,21.769989,84.608055,362,0,0,default
2888,21.769989,84.63759,432,0,0,default
2889,21.769989,84.66713,399,0,0,default
2890,21.769989,84.69667,358,0,0,default
2891,21.769989,84.726204,415,0,0,default
2892,21.769989,84.755745,373,0,0,default
2893,21.769989,84.78528,246,0,0,default
2894,21.769989,84.81482,236,0,0,default
2895,21.769989,84.84435,206,0,0,default
2896,21.769989,84.87389,253,0,0,default
2897,21.769989,84.90343,158,0,0,default
2898,21.769989,84.93297,179,0,0,default
2899,21.769989,84.9625,171,0,0,default
2900,21.769989,84.99204,147,0,0,default
2901,21.769989,85.021576,156,0,0,default
2902,21.769989,85.05112,218,0,0,default
2903,21.769989,85.08066,257,0,0,default
2904,21.769989,85.11019,368,0,0,default
2905,21.769989,85.13973,849,0,0,default
2906,21.769989,85.169266,851,0,0,default
2907,21.769989,85.19881,749,0,0,default
2908,21.769989,85.22834,723,0,0,default
2909,21.769989,85.25788,667,0,0,default
2910,21.769989,85.287415,588,0,0,default
2911,21.769989,85.316956,732,0,0,default
2912,21.769989,85.3465,658,0,0,default
2913,21.769989,85.37603,634,0,0,default
2914,21.769989,85.40556,510,0,0,default
2915,21.769989,85.435104,582,0,0,default
2916,21.769989,85.464645,569,0,0,default
2917,21.769989,85.49418,594,0,0,default
2918,21.769989,85.52372,442,0,0,default
2919,21.769989,85.55325,419,0,0,default
2920,21.769989,85.582794,440,0,0,default
2921,21.769989,85.61233,443,0,0,default
2922,21.769989,85.64187,444,0,0,default
2923,21.769989,85.6714,413,0,0,default
2924,21.769989,85.70094,400,0,0,default
2925,21.769989,85.730484,383,0,0,default
2926,21.769989,85.76002,374,0,0,default
2927,21.769989,85.78956,347,0,0,default
2928,21.769989,85.81909,342,0,0,default
2929,21.769989,85.84863,357,0,0,default
2930,21.769989,85.87817,379,0,0,default
2931,21.769989,85.90771,357,0,0,default
2932,21.769989,85.93724,382,0,0,default
2933,21.769989,85.96678,390,0,0,default
2934,21.769989,85.996315,386,0,0,default
2935,21.769989,86.025856,386,0,0,default
2936,21.769989,86.05539,390,0,0,default
2937,21.769989,86.08493,432,0,0,default
2938,21.769989,86.11447,593,0,0,default
2939,21.769989,86.144005,533,0,0,default
2940,21.769989,86.173546,621,0,0,default
2941,21.769989,86.20308,808,0,0,default
2942,21.769989,86.23262,837,0,0,default
2943,21.769989,86.26215,932,0,0,default
2944,21.769989,86.291695,843,0,0,default
2945,21.769989,86.32123,959,0,0,default
2946,21.769989,86.35077,1003,0,0,default
2947,21.769989,86.38031,1007,0,0,default
2948,21.769989,86.40984,837,0,0,default
2949,21.769989,86.439384,803,0,0,default
2950,21.769989,86.46892,277,0,0,default
2951,21.769989,86.49846,854,0,0,default
2952,21.769989,86.52799,197,0,0,default
2953,21.769989,86.55753,108,0,0,default
2954,21.769989,86.58707,77,0,0,default
2955,21.769989,86.61661,60,0,0,default
2956,21.769989,86.64614,51,0,0,default
2957,21.769989,86.67568,59,0,0,default
2958,21.769989,86.705215,33,0,0,default
2959,21.769989,86.73476,25,0,0,default
2960,21.769989,86.7643,24,0,0,default
2961,21.769989,86.79383,35,0,0,default
2962,21.769989,86.82337,59,0,0,default
2963,21.769989,86.852905,40,0,0,default
3590,21.797417,83.48563,204,0,0,default
3592,21.797417,83.5447,200,0,0,default
3593,21.797417,83.57424,206,0,0,default
3594,21.797417,83.603775,209,0,0,default
3595,21.797417,83.633316,216,0,0,default
3596,21.797417,83.66285,206,0,0,default
3597,21.797417,83.69239,267,0,0,default
3598,21.797417,83.72193,265,0,0,default
3599,21.797417,83.751465,244,0,0,default
3600,21.797417,83.781006,249,0,0,default
3601,21.797417,83.81054,247,0,0,default
3602,21.797417,83.84008,207,0,0,default
3603,21.797417,83.86961,221,0,0,default
3604,21.797417,83.899155,224,0,0,default
3605,21.797417,83.92869,195,0,0,default
3606,21.797417,83.95823,212,0,0,default
3607,21.797417,83.98776,210,0,0,default
3608,21.797417,84.0173,197,0,0,default
3609,21.797417,84.046844,201,0,0,default
3610,21.797417,84.07638,224,0,0,default
3611,21.797417,84.10592,211,0,0,default
3612,21.797417,84.13545,206,0,0,default
3613,21.797417,84.16499,209,0,0,default
3614,21.797417,84.19453,215,0,0,default
3615,21.797417,84.22407,231,0,0,default
3616,21.797417,84.2536,242,0,0,default
3617,21.797417,84.28314,239,0,0,default
3618,21.797417,84.312675,244,0,0,default
3619,21.797417,84.34222,235,0,0,default
3620,21.797417,84.37175,251,0,0,default
3621,21.797417,84.40129,238,0,0,default
3622,21.797417,84.43083,244,0,0,default
3623,21.797417,84.460365,250,0,0,default
3624,21.797417,84.48991,263,0,0,default
3625,21.797417,84.51944,276,0,0,default
3626,21.797417,84.54898,311,0,0,default
3627,21.797417,84.578514,341,0,0,default
3628,21.797417,84.608055,387,0,0,default
3629,21.797417,84.63759,372,0,0,default
3630,21.797417,84.66713,378,0,0,default
3631,21.797417,84.69667,393,0,0,default
3632,21.797417,84.726204,390,0,0,default
3633,21.797417,84.755745,350,0,0,default
3634,21.797417,84.78528,315,0,0,default
3635,21.797417,84.81482,257,0,0,default
3636,21.797417,84.84435,183,0,0,default
3637,21.797417,84.87389,182,0,0,default
3638,21.797417,84.90343,171,0,0,default
3639,21.797417,84.93297,160,0,0,default
3640,21.797417,84.9625,149,0,0,default
3641,21.797417,84.99204,152,0,0,default
3642,21.797417,85.021576,167,0,0,default
3643,21.797417,85.05112,189,0,0,default
3644,21.797417,85.08066,223,0,0,default
3645,21.797417,85.11019,581,0,0,default
3646,21.797417,85.13973,596,0,0,default
3647,21.797417,85.169266,643,0,0,default
3648,21.797417,85.19881,919,0,0,default
3649,21.797417,85.22834,829,0,0,default
3650,21.797417,85.25788,689,0,0,default
3651,21.797417,85.287415,631,0,0,default
3652,21.797417,85.316956,979,0,0,default
3653,21.797417,85.3465,846,0,0,default
3654,21.797417,85.37603,611,0,0,default
3655,21.797417,85.40556,502,0,0,default
3656,21.797417,85.435104,570,0,0,default
3657,21.797417,85.464645,493,0,0,default
3658,21.797417,85.49418,439,0,0,default
3659,21.797417,85.52372,425,0,0,default
3660,21.797417,85.55325,417,0,0,default
3661,21.797417,85.582794,442,0,0,default
3662,21.797417,85.61233,465,0,0,default
3663,21.797417,85.64187,452,0,0,default
3664,21.797417,85.6714,442,0,0,default
3665,21.797417,85.70094,423,0,0,default
3666,21.797417,85.730484,413,0,0,default
3667,21.797417,85.76002,363,0,0,default
3668,21.797417,85.78956,357,0,0,default
3669,21.797417,85.81909,346,0,0,default
3670,21.797417,85.84863,349,0,0,default
3671,21.797417,85.87817,353,0,0,default
3672,21.797417,85.90771,367,0,0,default
3673,21.797417,85.93724,386,0,0,default
3674,21.797417,85.96678,393,0,0,default
3675,21.797417,85.996315,416,0,0,default
3676,21.797417,86.025856,408,0,0,default
3677,21.797417,86.05539,389,0,0,default
3678,21.797417,86.08493,404,0,0,default
3679,21.797417,86.11447,404,0,0,default
3680,21.797417,86.144005,431,0,0,default
3681,21.797417,86.173546,513,0,0,default
3682,21.797417,86.20308,703,0,0,default
3683,21.797417,86.23262,904,0,0,default
3684,21.797417,86.26215,697,0,0,default
3685,21.797417,86.291695,842,0,0,default
3686,21.797417,86.32123,870,0,0,default
3687,21.797417,86.35077,995,0,0,default
3688,21.797417,86.38031,904,0,0,default
3689,21.797417,86.40984,873,0,0,default
3690,21.797417,86.439384,787,0,0,default
3691,21.797417,86.46892,812,0,0,default
3692,21.797417,86.49846,892,0,0,default
3693,21.797417,86.52799,266,0,0,default
3694,21.797417,86.55753,132,0,0,default
3695,21.797417,86.58707,79,0,0,default
3696,21.797417,86.61661,61,0,0,default
3697,21.797417,86.64614,55,0,0,default
3698,21.797417,86.67568,42,0,0,default
3699,21.797417,86.705215,29,0,0,default
3700,21.797417,86.73476,25,0,0,default
3701,21.797417,86.7643,31,0,0,default
3702,21.797417,86.79383,53,0,0,default
3703,21.797417,86.82337,68,0,0,default
3704,21.797417,86.852905,43,0,0,default
4333,21.824837,83.5447,213,0,0,default
4334,21.824837,83.57424,215,0,0,default
4335,21.824837,83.603775,229,0,0,default
4336,21.824837,83.633316,241,0,0,default
4337,21.824837,83.66285,244,0,0,default
4338,21.824837,83.69239,264,0,0,default
4339,21.824837,83.72193,292,0,0,default
4340,21.824837,83.751465,310,0,0,default
4341,21.824837,83.781006,296,0,0,default
4342,21.824837,83.81054,231,0,0,default
4343,21.824837,83.84008,232,0,0,default
4344,21.824837,83.86961,240,0,0,default
4345,21.824837,83.899155,240,0,0,default
4346,21.824837,83.92869,222,0,0,default
4347,21.824837,83.95823,191,0,0,default
4348,21.824837,83.98776,206,0,0,default
4349,21.824837,84.0173,219,0,0,default
4350,21.824837,84.046844,214,0,0,default
4351,21.824837,84.07638,216,0,0,default
4352,21.824837,84.10592,223,0,0,default
4353,21.824837,84.13545,227,0,0,default
4354,21.824837,84.16499,213,0,0,default
4355,21.824837,84.19453,230,0,0,default
4356,21.824837,84.22407,229,0,0,default
4357,21.824837,84.2536,232,0,0,default
4358,21.824837,84.28314,244,0,0,default
4359,21.824837,84.312675,235,0,0,default
4360,21.824837,84.34222,241,0,0,default
4361,21.824837,84.37175,249,0,0,default
4362,21.824837,84.40129,249,0,0,default
4363,21.824837,84.43083,254,0,0,default
4364,21.824837,84.460365,254,0,0,default
4365,21.824837,84.48991,272,0,0,default
4366,21.824837,84.51944,277,0,0,default
4367,21.824837,84.54898,500,0,0,default
4368,21.824837,84.578514,694,0,0,default
4369,21.824837,84.608055,655,0,0,default
4370,21.824837,84.63759,658,0,0,default
4371,21.824837,84.66713,373,0,0,default
4372,21.824837,84.69667,427,0,0,default
4373,21.824837,84.726204,358,0,0,default
4374,21.824837,84.755745,283,0,0,default
4375,21.824837,84.78528,356,0,0,default
4376,21.824837,84.81482,233,0,0,default
4377,21.824837,84.84435,206,0,0,default
4378,21.824837,84.87389,170,0,0,default
4379,21.824837,84.90343,157,0,0,default
4380,21.824837,84.93297,142,0,0,default
4381,21.824837,84.9625,145,0,0,default
4382,21.824837,84.99204,163,0,0,default
4383,21.824837,85.021576,178,0,0,default
4384,21.824837,85.05112,202,0,0,default
4385,21.824837,85.08066,318,0,0,default
4386,21.824837,85.11019,528,0,0,default
4387,21.824837,85.13973,496,0,0,default
4388,21.824837,85.169266,560,0,0,default
4389,21.824837,85.19881,626,0,0,default
4390,21.824837,85.22834,965,0,0,default
4391,21.824837,85.25788,930,0,0,default
4392,21.824837,85.287415,693,0,0,default
4393,21.824837,85.316956,858,0,0,default
4394,21.824837,85.3465,933,0,0,default
4395,21.824837,85.37603,815,0,0,default
4396,21.824837,85.40556,558,0,0,default
4397,21.824837,85.435104,489,0,0,default
4398,21.824837,85.464645,510,0,0,default
4399,21.824837,85.49418,474,0,0,default
4400,21.824837,85.52372,418,0,0,default
4401,21.824837,85.55325,407,0,0,default
4402,21.824837,85.582794,431,0,0,default
4403,21.824837,85.61233,447,0,0,default
4404,21.824837,85.64187,443,0,0,default
4405,21.824837,85.6714,430,0,0,default
4406,21.824837,85.70094,419,0,0,default
4407,21.824837,85.730484,401,0,0,default
4408,21.824837,85.76002,389,0,0,default
4409,21.824837,85.78956,357,0,0,default
4410,21.824837,85.81909,355,0,0,default
4411,21.824837,85.84863,355,0,0,default
4412,21.824837,85.87817,362,0,0,default
4413,21.824837,85.90771,372,0,0,default
4414,21.824837,85.93724,380,0,0,default
4415,21.824837,85.96678,412,0,0,default
4416,21.824837,85.996315,417,0,0,default
4417,21.824837,86.025856,420,0,0,default
4418,21.824837,86.05539,411,0,0,default
4419,21.824837,86.08493,479,0,0,default
4420,21.824837,86.11447,567,0,0,default
4421,21.824837,86.144005,748,0,0,default
